"Condition","Line","EvoTime","Area","Major","Minor","AR","Volume"
"PM",2,"t1000",13.781,4.457,3.937,1.132,36.171963669973
"PM",2,"t1000",14.604,5.204,3.573,1.456,34.7857957500154
"PM",2,"t1000",16.165,4.878,4.219,1.156,45.4631443166811
"PM",2,"t1000",21.409,6.165,4.421,1.394,63.0917731405437
"PM",2,"t1000",20.96,6.066,4.4,1.379,61.4902673450069
"PM",2,"t1000",36.805,7.986,5.868,1.361,143.981978987412
"PM",2,"t1000",39.788,8.474,5.979,1.417,158.614975627392
"PM",2,"t1000",35.084,7.453,5.994,1.244,140.204909288402
"PM",2,"t1000",15.112,5.13,3.751,1.368,37.7928910698489
"PM",2,"t1000",35.827,8.297,5.498,1.509,131.319488792748
"PM",2,"t1000",43.663,9.097,6.112,1.488,177.935870838657
"PM",2,"t1000",42.017,8.408,6.363,1.321,178.244103481098
"PM",2,"t1000",57.487,10.111,7.239,1.397,277.427741240532
"PM",2,"t1000",33.191,8.113,5.209,1.557,115.262706515444
"PM",2,"t1000",33.122,7.486,5.633,1.329,124.373526220948
"PM",2,"t1000",13.311,4.369,3.879,1.126,34.420741852717
"PM",2,"t1000",13.476,4.674,3.671,1.273,32.9804137246887
"PM",2,"t1000",35.447,8.111,5.564,1.458,131.476237232447
"PM",2,"t1000",13.049,4.142,4.011,1.033,34.8910501340425
"PM",2,"t1000",38.344,8.471,5.764,1.47,147.360554934979
"PM",2,"t1000",29.305,7.421,5.028,1.476,98.2316845979013
"PM",2,"t1000",41.424,8.417,6.266,1.343,173.036104959464
"PM",2,"t1000",28.412,7.281,4.968,1.466,94.0920276874679
"PM",2,"t1000",50.094,9.654,6.607,1.461,220.655384861171
"PM",2,"t1000",25.707,5.966,5.487,1.087,94.0484823387319
"PM",2,"t1000",21.821,5.933,4.683,1.267,68.1273170603907
"PM",2,"t1000",42.3,9.244,5.827,1.586,164.342010359245
"PM",2,"t1000",15.438,5.061,3.884,1.303,39.9754537584575
"PM",2,"t1000",37.291,7.577,6.267,1.209,155.817165216359
"PM",2,"t1000",14.781,5.418,3.473,1.56,34.2174144120398
"PM",2,"t1000",29.38,8.242,4.539,1.816,88.9102022130068
"PM",2,"t1000",49.057,9.506,6.571,1.447,214.911357119567
"PM",2,"t1000",50.655,9.446,6.828,1.383,230.586346606968
"PM",2,"t1000",25.761,6.528,5.024,1.299,86.2736216497646
"PM",2,"t1000",49.351,9.384,6.696,1.401,220.301529005953
"PM",2,"t1000",15.096,4.93,3.899,1.265,39.2420793818962
"PM",2,"t1000",23.783,6.736,4.495,1.498,71.2623422998848
"PM",2,"t1000",18.737,5.977,3.991,1.498,49.8477240100709
"PM",2,"t1000",47.699,9.428,6.441,1.464,204.797567739885
"PM",2,"t1000",41.45,8.12,6.499,1.249,179.575765109378
"PM",2,"t1000",18.694,5.389,4.416,1.22,55.0256188206696
"PM",2,"t1000",47.149,10.017,5.993,1.671,188.375687995057
"PM",2,"t1000",45.294,8.431,6.84,1.233,206.533219524451
"PM",2,"t1000",52.243,9.977,6.667,1.497,232.198550742334
"PM",2,"t1000",27.525,7.742,4.527,1.71,83.0754645104912
"PM",2,"t1000",53.141,9.802,6.903,1.42,244.562050636567
"PM",2,"t1000",36.848,7.821,5.999,1.304,147.373240165133
"PM",2,"t1000",28.065,6.807,5.25,1.297,98.2365223552782
"PM",2,"t1000",13.487,4.588,3.743,1.226,33.6559369773423
"PM",2,"t1000",11.402,4.226,3.436,1.23,26.1236842154882
"PM",2,"t1000",13.439,5.235,3.269,1.602,29.2917385767794
"PM",2,"t1000",42.38,8.051,6.703,1.201,189.403014881614
"PM",2,"t1000",32.929,7.039,5.957,1.182,130.787063148674
"PM",2,"t1000",36.842,8.43,5.565,1.515,136.696229095054
"PM",2,"t1000",34.56,8.615,5.107,1.687,117.648290176607
"PM",2,"t1000",33.352,7.456,5.695,1.309,126.616988086244
"PM",2,"t1000",48.752,8.895,6.978,1.275,226.780915903818
"PM",2,"t1000",15.786,4.591,4.378,1.049,46.0741603614494
"PM",2,"t1000",12.605,4.287,3.744,1.145,31.4647138110473
"PM",2,"t1000",27.61,7.71,4.559,1.691,83.9058390714855
"PM",2,"t1000",49.993,9.305,6.841,1.36,228.010150174623
"PM",2,"t1000",30.529,7.214,5.388,1.339,109.655377514245
"PM",2,"t1000",22.912,6.573,4.438,1.481,67.7855072636407
"PM",2,"t1000",13.722,4.661,3.748,1.244,34.2828477247875
"PM",2,"t1000",46.358,8.542,6.91,1.236,213.557232487014
"PM",2,"t1000",49.977,8.479,7.505,1.13,250.060244070484
"PM",2,"t1000",22.462,6.402,4.468,1.433,66.9176407411398
"PM",2,"t1000",56.37,8.601,8.344,1.031,313.542315171367
"PM",2,"t1000",20.72,6.633,3.977,1.668,54.9312904450732
"PM",2,"t1000",38.398,8.621,5.671,1.52,145.169560489719
"PM",2,"t1000",34.26,7.55,5.778,1.307,131.977728381781
"PM",2,"t1000",43.198,8.17,6.732,1.214,193.869233594487
"PM",2,"t1000",31.962,6.859,5.933,1.156,126.417769041368
"PM",2,"t1000",31.561,7.04,5.708,1.234,120.098949962428
"PM",2,"t1000",40.269,7.811,6.564,1.19,176.214809563324
"PM",2,"t1000",18.779,5.135,4.657,1.103,58.3111418823991
"PM",2,"t1000",13.642,4.35,3.993,1.09,36.3150377249849
"PM",2,"t1000",20.704,5.427,4.857,1.117,67.033925261686
"PM",2,"t1000",11.033,4.011,3.502,1.145,25.7563055055922
"PM",2,"t1000",32.935,6.925,6.055,1.144,132.937251373129
"PM",2,"t1000",18.149,5.74,4.025,1.426,48.6902813559421
"PM",2,"t1000",45.812,9.164,6.365,1.44,194.392953750754
"PM",2,"t1000",47.571,10.001,6.056,1.651,192.049766101315
"PM",2,"t1000",11.552,4.216,3.489,1.208,26.8720725534147
"PM",2,"t1000",33.94,7.349,5.88,1.25,133.03978116328
"PM",2,"t1000",34.196,8.865,4.911,1.805,111.948229772936
"PM",2,"t1000",38.296,7.942,6.139,1.294,156.719765011832
"PM",2,"t1000",50.265,9.953,6.43,1.548,215.463927638531
"PM",2,"t1000",38.451,8.055,6.078,1.325,155.806495250871
"PM",2,"t1000",54.985,9.983,7.013,1.424,257.079455397702
"PM",2,"t1000",33.314,7.186,5.903,1.217,131.108666922051
"PM",2,"t1000",11.381,4.031,3.595,1.121,27.2777917768471
"PM",2,"t1000",14.674,4.559,4.098,1.113,40.0877907343168
"PM",2,"t1000",38.681,7.866,6.261,1.256,161.450714733148
"PM",2,"t1000",41.333,8.779,5.995,1.464,165.204565932971
"PM",2,"t1000",37.083,7.919,5.962,1.328,147.384872024507
"PM",2,"t1000",14.567,4.992,3.715,1.344,36.0737121226891
"PM",2,"t1000",45.871,7.976,7.322,1.089,223.894392510899
"PM",2,"t1000",24.729,6.475,4.863,1.331,80.1764705409254
"PM",2,"t1000",16.379,4.933,4.227,1.167,46.1502686442419
"PM",2,"t1000",41.985,8.789,6.082,1.445,170.227969319329
"PM",2,"t1000",39.002,8.874,5.596,1.586,145.503506093612
"PM",2,"t1000",17.577,4.906,4.562,1.075,53.4609569142978
"PM",2,"t1000",12.808,4.376,3.727,1.174,31.8269279625322
"PM",2,"t1000",39.045,8.072,6.159,1.311,160.324606891204
"PM",2,"t1000",41.894,8.386,6.361,1.318,177.66597825684
"PM",2,"t1000",45.203,9.166,6.279,1.46,189.216690135171
"PM",2,"t1000",44.716,8.755,6.503,1.346,193.857354036241
"PM",2,"t1000",21.318,6.235,4.353,1.432,61.8603559209928
"PM",2,"t1000",12.167,4.001,3.872,1.033,31.4078256167038
"PM",2,"t1000",40.531,8.606,5.997,1.435,162.057099537321
"PM",2,"t1000",48.229,9.549,6.43,1.485,206.718079475568
"PM",2,"t1000",35.346,7.984,5.637,1.416,132.835825876882
"PM",2,"t1000",12.295,4.23,3.701,1.143,30.3373163201858
"PM",2,"t1000",45.62,9.188,6.322,1.453,192.277555369407
"PM",2,"t1000",11.001,3.845,3.643,1.055,26.7185760480047
"PM",2,"t1000",43.53,8.428,6.576,1.282,190.830047461759
"PM",2,"t1000",24.408,6.21,5.004,1.241,81.4188238722688
"PM",2,"t1000",15.882,5.095,3.969,1.284,42.0247374119453
"PM",2,"t1000",38.12,8.203,5.917,1.386,150.374595602504
"PM",2,"t1000",17.716,5.709,3.951,1.445,46.663007327783
"PM",2,"t1000",23.548,6.725,4.458,1.508,69.9795328918512
"PM",2,"t1000",26.808,6.386,5.345,1.195,95.5262997730975
"PM",2,"t1000",40.755,7.742,6.703,1.155,182.133665533903
"PM",2,"t1000",19.886,5.539,4.571,1.212,60.5971822440647
"PM",2,"t1000",30.048,7.283,5.253,1.386,105.226162863067
"PM",2,"t1000",39.44,9.663,5.197,1.859,136.65201359591
"PM",2,"t1000",34.186,8.265,5.267,1.569,120.051645444137
"PM",2,"t1000",48.111,9.074,6.751,1.344,216.537746718101
"PM",2,"t1000",35.559,8.682,5.215,1.665,123.630899582798
"PM",2,"t1000",46.823,9.071,6.572,1.38,205.139313956559
"PM",2,"t1000",44.973,9.061,6.32,1.434,189.499866905919
"PM",2,"t1000",13.3,4.74,3.572,1.327,31.6664853889583
"PM",2,"t1000",32.421,7.738,5.334,1.451,115.274532713739
"PM",2,"t1000",11.413,3.819,3.805,1.004,28.9506022668085
"PM",2,"t1000",39.333,7.819,6.405,1.221,167.953130684831
"PM",2,"t1000",6.228,2.845,2.787,1.021,11.5705720348674
"PM",2,"t1000",12.958,4.613,3.577,1.29,30.9043744470864
"PM",2,"t1000",34.955,7.54,5.903,1.277,137.567401696669
"PM",2,"t1000",12.562,5.085,3.146,1.616,26.3516016123886
"PM",2,"t1000",11.082,3.93,3.59,1.095,26.5203999825685
"PM",2,"t1000",33.496,8.164,5.224,1.563,116.656234764968
"PM",2,"t1000",11.782,4.145,3.619,1.145,28.4249901858502
"PM",2,"t1000",47.202,8.85,6.791,1.303,213.702377549541
"PM",2,"t1000",10.761,3.84,3.568,1.076,25.5964382937689
"PM",2,"t1000",45.625,8.874,6.546,1.356,199.099444644353
"PM",2,"t1000",45.657,9.207,6.314,1.458,192.187846552393
"PM",2,"t1000",46.646,8.894,6.678,1.332,207.677083827145
"PM",2,"t1000",8.361,3.368,3.161,1.066,17.6205596017676
"PM",2,"t1000",27.429,7.038,4.962,1.418,90.7321923244453
"PM",2,"t1000",9.975,3.688,3.444,1.071,22.9042365457365
"PM",2,"t1000",32.961,7.488,5.605,1.336,123.173048974552
"PM",2,"t1000",10.317,4.079,3.22,1.267,22.1444078217018
"PM",2,"t1000",33.229,7.707,5.49,1.404,121.626629050554
"PM",2,"t1000",45.791,8.515,6.847,1.244,209.018116706407
"PM",2,"t1000",46.24,9.145,6.438,1.421,198.465159179894
"PM",2,"t1000",36.901,8.463,5.552,1.524,136.590935057844
"PM",2,"t1000",11.017,4.808,2.918,1.648,21.4355018850834
"PM",2,"t1000",19.18,5.397,4.525,1.193,57.8613027333547
"PM",2,"t1000",41.659,9.245,5.737,1.611,159.321812177557
"PM",2,"t1000",39.601,8.96,5.627,1.592,148.545829161058
"PM",2,"t1000",37.323,8.368,5.679,1.473,141.307115488173
"PM",2,"t1000",39.392,7.923,6.33,1.252,166.224753759138
"PM",2,"t1000",8.697,3.395,3.261,1.041,18.9034032358823
"PM",2,"t1000",12.14,4.144,3.73,1.111,30.1881175664094
"PM",2,"t1000",35.634,8.78,5.167,1.699,122.735461885013
"PM",2,"t1000",43.979,8.303,6.744,1.231,197.728277693704
"PM",2,"t1000",25.665,6.701,4.877,1.374,83.4533454908007
"PM",2,"t1000",48.94,9.679,6.438,1.503,210.054048737255
"PM",2,"t1000",21.778,6.482,4.278,1.515,62.1139587747018
"PM",2,"t1000",13.075,5.04,3.303,1.526,28.790307677433
"PM",2,"t1000",53.606,9.385,7.273,1.29,259.932195120052
"PM",2,"t1000",38.991,7.781,6.38,1.22,165.834694505387
"PM",2,"t1000",45.534,9.339,6.208,1.504,188.452721764866
"PM",2,"t1000",56.664,10.189,7.081,1.439,267.497281843779
"PM",2,"t1000",47.32,8.764,6.875,1.275,216.893429683813
"PM",2,"t1000",10.488,3.884,3.438,1.13,24.0375161064967
"PM",2,"t1000",9.799,3.974,3.14,1.266,20.5156736148708
"PM",2,"t1000",12.375,4.267,3.692,1.156,30.4540214910872
"PM",2,"t1000",7.452,3.137,3.025,1.037,15.030170216174
"PM",2,"t1000",25.312,6.347,5.078,1.25,85.6944140766759
"PM",2,"t1000",10.52,3.673,3.646,1.007,25.5654169030992
"PM",2,"t1000",34.95,7.521,5.917,1.271,137.872404428433
"PM",2,"t1000",26.092,7.134,4.657,1.532,81.0110391799485
"PM",2,"t1000",41.055,8.025,6.513,1.232,178.240265226136
"PM",2,"t1000",36.88,8.274,5.675,1.458,139.523020812985
"PM",2,"t1000",12.862,4.088,4.006,1.02,34.3503684174611
"PM",2,"t1000",12.92,4.499,3.656,1.231,31.4866886400957
"PM",2,"t1000",35.581,8.125,5.576,1.457,132.27187873881
"PM",2,"t1000",49.661,9.065,6.975,1.3,230.916440638164
"PM",2,"t1000",36.8,8.651,5.416,1.597,132.868565335458
"PM",2,"t1000",26.547,6.629,5.099,1.3,90.2436526531488
"PM",2,"t1000",11.969,3.992,3.818,1.046,30.4691965983531
"PM",2,"t1000",42.45,8.683,6.225,1.395,176.176158035256
"PM",2,"t1000",36.131,8.529,5.394,1.581,129.932747203835
"PM",2,"t1000",7.489,3.128,3.049,1.026,15.2258033183895
"PM",2,"t1000",39.472,8.377,5.999,1.396,157.850100097599
"PM",2,"t1000",53.66,9.668,7.067,1.368,252.816518645192
"PM",2,"t1000",15.203,4.557,4.247,1.073,43.0370181075375
"PM",2,"t1000",37.013,7.718,6.106,1.264,150.666602964516
"PM",2,"t1000",3.678,2.449,1.912,1.281,4.68773640855473
"PM",2,"t1000",13.754,4.712,3.717,1.268,34.087019282006
"PM",2,"t1000",39.766,8.603,5.886,1.462,156.059086613847
"PM",2,"t1000",48.154,9.017,6.8,1.326,218.31245697851
"PM",2,"t1000",16.256,4.717,4.388,1.075,47.5551697628595
"PM",2,"t1000",12.798,4.183,3.895,1.074,33.2277864692512
"PM",2,"t1000",4.004,2.394,2.13,1.124,5.68698359231854
"PM",2,"t1000",9.173,3.469,3.367,1.031,20.5915555082136
"PM",2,"t1000",8.965,3.511,3.251,1.08,19.4295790159521
"PM",2,"t1000",18.298,5.508,4.23,1.302,51.6028025297206
"PM",2,"t1000",41.509,9.04,5.846,1.546,161.765041997269
"PM",2,"t1000",37.911,8.622,5.598,1.54,141.472630611286
"PM",2,"t1000",9.59,3.886,3.142,1.237,20.0869398915712
"PM",2,"t1000",19.063,5.687,4.268,1.332,54.2413727337525
"PM",2,"t1000",14.979,4.735,4.028,1.175,40.2251367689964
"PM",2,"t1000",39.243,8.337,5.993,1.391,156.782281203434
"PM",2,"t1000",21.019,6.319,4.235,1.492,59.3408560306555
"PM",2,"t1000",38.04,8.169,5.929,1.378,150.359342888475
"PM",2,"t1000",46.523,9.28,6.383,1.454,197.968588855836
"PM",2,"t1000",17.673,5.352,4.204,1.273,49.5267855516666
"PM",2,"t1000",12.669,4.276,3.773,1.133,31.8720449505891
"PM",2,"t1000",14.129,4.705,3.824,1.23,36.0241728089016
"PM",2,"t1000",5.175,2.643,2.492,1.061,8.59393097963824
"PM",2,"t1000",10.515,3.793,3.53,1.075,24.7474739509608
"PM",2,"t1000",41.53,9.316,5.676,1.641,157.149453746835
"PM",2,"t1000",40.386,8.548,6.016,1.421,161.986488490323
"PM",2,"t1000",21.821,6.101,4.554,1.34,66.2499721225243
"PM",2,"t1000",15.834,4.774,4.223,1.13,44.5782689246214
"PM",2,"t1000",43.353,9.499,5.811,1.635,167.949324280907
"PM",2,"t1000",11.055,3.786,3.717,1.019,27.3882544570617
"PM",2,"t1000",16.481,5.641,3.72,1.517,40.873384600087
"PM",2,"t1000",45.476,9.583,6.042,1.586,183.173039647077
"PM",2,"t1000",14.85,5.08,3.722,1.365,36.8480977053108
"PM",2,"t1000",44.888,8.868,6.445,1.376,192.872429084882
"PM",2,"t1000",16.096,5.084,4.031,1.261,43.2543470528075
"PM",2,"t1000",40.028,9.584,5.318,1.802,141.919506839476
"PM",2,"t1000",39.702,9.003,5.615,1.604,148.622784481109
"PM",2,"t1000",50.142,9.647,6.618,1.458,221.230207400281
"PM",2,"t1000",43.535,8.813,6.29,1.401,182.567590281438
"PM",2,"t1000",59.385,9.99,7.569,1.32,299.668518652053
"PM",2,"t1000",11.728,3.899,3.83,1.018,29.9467298914788
"PM",2,"t1000",13.075,4.551,3.658,1.244,31.8854727249651
"PM",2,"t1000",15.497,4.787,4.122,1.162,42.5870958031536
"PM",2,"t1000",16.833,5.262,4.073,1.292,45.7065336783149
"PM",2,"t1000",42.012,9.248,5.784,1.599,161.995522873037
"PM",2,"t1000",24.44,6.727,4.626,1.454,75.3756910589533
"PM",2,"t1000",31.876,7.78,5.217,1.491,110.871492221334
"PM",2,"t1000",45.369,8.636,6.689,1.291,202.317592241383
"PM",2,"t1000",43.107,9.463,5.8,1.631,166.679983781693
"PM",2,"t1000",47.368,9.383,6.428,1.46,202.998147559967
"PM",2,"t1000",16.502,4.844,4.337,1.117,47.7069443911812
"PM",2,"t1000",35.746,7.978,5.705,1.399,135.957744701272
"PM",2,"t1000",36.506,8.42,5.52,1.525,134.334903991359
"PM",2,"t1000",36.634,8.609,5.418,1.589,132.321169759963
"PM",2,"t1000",49.645,9.872,6.403,1.542,211.919427794286
"PM",2,"t1000",42.3,8.798,6.122,1.437,172.651052608532
"PM",2,"t1000",49.795,9.878,6.419,1.539,213.109296539932
"PM",2,"t1000",13.856,4.991,3.535,1.412,32.6561534750179
"PM",2,"t1000",42.412,8.315,6.495,1.28,183.661948151823
"PM",2,"t1000",15.941,4.837,4.196,1.153,44.5908415501468
"PM",2,"t1000",36.944,8.312,5.659,1.469,139.374571356284
"PM",2,"t1000",18.512,5.626,4.189,1.343,51.6914923847708
"PM",2,"t1000",51.709,10.166,6.476,1.57,223.235062288655
"PM",2,"t1000",48.651,8.764,7.068,1.24,229.241938825197
"PM",2,"t1000",13.3,4.512,3.753,1.202,33.2755193217099
"PM",2,"t1000",54.355,9.809,7.055,1.39,255.633280343201
"PM",2,"t1000",47.352,9.332,6.461,1.444,203.973070939572
"PM",2,"t1000",50.281,9.585,6.679,1.435,223.879138194134
"PM",2,"t1000",52.906,9.781,6.887,1.42,242.908128067133
"PM",2,"t1000",44.786,9.434,6.044,1.561,180.444398777389
"PM",2,"t1000",53.927,10.208,6.727,1.518,241.870074876907
"PM",2,"t1000",5.8,2.778,2.658,1.045,10.276395657128
"PM",2,"t1000",40.638,8.609,6.01,1.432,162.817197117808
"PM",2,"t1000",13.802,4.459,3.941,1.132,36.2617671148991
"PM",2,"t1000",58.984,10.428,7.202,1.448,283.208235951393
"PM",2,"t1000",17.309,5.27,4.182,1.26,48.2588862198596
"PM",2,"t1000",30.898,7.123,5.523,1.29,113.765781134397
"PM",2,"t1000",45.481,9.904,5.847,1.694,177.286408325428
"PM",2,"t1000",38.409,7.831,6.245,1.254,159.911880964251
"PM",2,"t1000",9.312,4.001,2.963,1.35,18.3920643025616
"PM",2,"t1000",12.231,4.197,3.711,1.131,30.2635241870491
"PM",2,"t1000",38.954,8.533,5.812,1.468,150.921662015011
"PM",2,"t1000",19.907,6.032,4.202,1.435,55.766328322847
"PM",2,"t1000",43.717,8.812,6.317,1.395,184.117413214202
"PM",2,"t1000",46.7,9.211,6.456,1.427,201.016842998885
"PM",2,"t1000",12.851,4.207,3.889,1.082,33.3155525525952
"PM",2,"t1000",13.027,4.907,3.38,1.452,29.3527016874951
"PM",2,"t1000",12.573,4.718,3.393,1.39,28.4396520181376
"PM",2,"t1000",20.666,6.344,4.148,1.53,57.1530342567781
"PM",2,"t1000",20.618,6.417,4.091,1.568,56.2327885699564
"PM",2,"t1000",12.969,4.665,3.54,1.318,30.6095393919819
"PM",2,"t1000",53.638,9.157,7.458,1.228,266.6837752849
"PM",2,"t1000",42.706,8.778,6.194,1.417,176.334219904158
"PM",2,"t1000",51.773,9.197,7.167,1.283,247.354387259083
"PM",2,"t1000",10.36,3.759,3.509,1.071,24.234702035129
"PM",2,"t1000",22.446,5.739,4.98,1.152,74.5235496276835
"PM",2,"t1000",22.013,6.48,4.325,1.498,63.46669040727
"PM",2,"t1000",54.895,10.257,6.814,1.505,249.357959985479
"PM",2,"t1000",40.13,8.579,5.956,1.44,159.34728501661
"PM",2,"t1000",36.767,7.859,5.956,1.32,145.973926208829
"PM",2,"t1000",47.288,9.741,6.181,1.576,194.858633601115
"PM",2,"t1000",8.029,3.333,3.067,1.087,16.4157786682219
"PM",2,"t1000",15.754,5.404,3.712,1.456,38.9879048729924
"PM",2,"t1000",14.423,4.493,4.087,1.099,39.295635466412
"PM",2,"t1000",39.633,8.29,6.087,1.362,160.827294586262
"PM",2,"t1000",52.591,10.219,6.553,1.56,229.766843160308
"PM",2,"t1000",46.491,9.05,6.541,1.384,202.738159602972
"PM",2,"t1000",46.133,9.336,6.292,1.484,193.524918507972
"PM",2,"t1000",15.47,5.656,3.483,1.624,35.9265051459855
"PM",2,"t1000",33.218,7.785,5.433,1.433,120.319674756776
"PM",2,"t1000",49.886,9.66,6.575,1.469,218.658952395253
"PM",2,"t1000",14.123,4.413,4.075,1.083,38.3696445433304
"PM",2,"t1000",44.716,8.418,6.764,1.245,201.657668436152
"PM",2,"t1000",57.38,9.664,7.56,1.278,289.200563336722
"PM",2,"t1000",39.585,8.374,6.019,1.391,158.847456614879
"PM",2,"t1000",9.638,4.364,2.812,1.552,18.0681628782732
"PM",2,"t1000",44.214,8.657,6.503,1.331,191.687391649542
"PM",2,"t1000",42.568,9.683,5.597,1.73,158.825111164291
"PM",2,"t1000",40.306,8.751,5.864,1.492,157.559367750966
"PM",2,"t1000",20.335,5.962,4.343,1.373,58.880332352747
"PM",2,"t1000",10.472,3.821,3.49,1.095,24.3683718917064
"PM",2,"t1000",47.993,9.042,6.758,1.338,216.221810679988
"PM",2,"t1000",41.162,8.174,6.411,1.275,175.907683485111
"PM",2,"t1000",43.85,8.573,6.513,1.316,190.411687698899
"PM",2,"t1000",8.965,3.559,3.207,1.11,19.16569312892
"PM",2,"t1000",35.378,7.551,5.966,1.266,140.72445993756
"PM",2,"t1000",18.052,5.342,4.302,1.242,51.7658462498583
"PM",2,"t1000",4.624,2.523,2.334,1.081,7.19643780299479
"PM",2,"t1000",43.802,8.916,6.255,1.425,182.651528191714
"PM",2,"t1000",44.166,9.625,5.843,1.647,172.056519389864
"PM",2,"t1000",40.194,9.216,5.553,1.659,148.797774369635
"PM",2,"t1000",36.548,8.517,5.464,1.559,133.139417000483
"PM",2,"t1000",10.948,3.824,3.645,1.049,26.6018335199015
"PM",2,"t1000",40.563,9.048,5.708,1.585,154.354445917621
"PM",2,"t1000",53.066,9.418,7.174,1.313,253.793241746886
"PM",2,"t1000",19.271,5.121,4.792,1.069,61.5725325373135
"PM",2,"t1000",14.695,4.48,4.176,1.073,40.9069986361708
"PM",2,"t1000",42.648,8.075,6.724,1.201,191.159797965558
"PM",2,"t1000",19.309,6.876,3.576,1.923,46.0393846754052
"PM",2,"t1000",8.083,3.57,2.883,1.238,15.5366049552872
"PM",2,"t1000",41.178,8.094,6.478,1.249,177.845839457571
"PM",2,"t1000",55.231,10.595,6.638,1.596,244.441015628422
"PM",2,"t1000",46.058,8.262,7.098,1.164,217.949462832401
"PM",2,"t1000",50.575,8.887,7.246,1.226,244.315185685951
"PM",2,"t1000",11.509,3.905,3.753,1.041,28.7989589874284
"PM",2,"t1000",11.696,4.228,3.522,1.201,27.4607442979417
"PM",2,"t1000",52.943,9.686,6.96,1.392,245.675340271546
"PM",2,"t1000",12.209,4.383,3.547,1.236,28.8730371672886
"PM",2,"t1000",39.831,8.304,6.107,1.36,162.159278289574
"PM",2,"t1000",50.051,9.24,6.897,1.34,230.139436566863
"PM",2,"t1000",40.071,7.835,6.512,1.203,173.966812772381
"PM",2,"t1000",46.219,9.242,6.368,1.451,196.232391177658
"PM",2,"t1000",38.27,8.383,5.813,1.442,148.319664485403
"PM",2,"t1000",42.354,8.419,6.405,1.314,180.8412082409
"PM",2,"t1000",61.908,10.293,7.658,1.344,316.061297838267
"PM",2,"t1000",47.298,8.572,7.025,1.22,221.499852743993
"PM",2,"t1000",38.515,8.121,6.039,1.345,155.073715319665
"PM",2,"t1000",32.673,8.184,5.083,1.61,110.714489639356
"PM",2,"t1000",41.905,8.293,6.434,1.289,179.751449352189
"PM",2,"t1000",12.199,4.615,3.365,1.371,27.361535431978
"PM",2,"t1000",18.843,5.156,4.654,1.108,58.4742000083099
"PM",2,"t1000",42.562,7.631,7.102,1.074,201.530792073149
"PM",2,"t1000",47.277,8.871,6.785,1.307,213.831117463942
"PM",2,"t1000",45.187,8.939,6.436,1.389,193.874026651189
"PM",2,"t1000",28.268,6.524,5.517,1.183,103.972513398126
"PM",2,"t1000",54.21,10.522,6.56,1.604,237.085284316594
"PM",2,"t1000",52.441,9.135,7.309,1.25,255.518940355933
"PM",2,"t1000",32.887,8.032,5.213,1.541,114.28724715657
"PM",2,"t1000",11.536,3.901,3.765,1.036,28.9537309003924
"PM",2,"t1000",24.184,6.575,4.683,1.404,75.4992600155181
"PM",2,"t1000",19.33,5.921,4.157,1.424,53.5739579416862
"PM",2,"t1000",44.989,8.714,6.573,1.326,197.12578802774
"PM",2,"t1000",27.674,6.262,5.627,1.113,103.816292656981
"PM",2,"t1000",9.253,3.627,3.248,1.117,20.0344866584441
"PM",2,"t1000",40.654,8.226,6.293,1.307,170.570055583039
"PM",2,"t1000",59.454,10.605,7.138,1.486,282.919174612133
"PM",2,"t1000",55.146,9.623,7.297,1.319,268.285870387717
"PM",2,"t1000",36.115,7.467,6.158,1.212,148.260050178747
"PM",2,"t1000",31.962,8.287,4.911,1.688,104.649179935512
"PM",2,"t1000",32.822,8.312,5.028,1.653,110.025840503673
"PM",2,"t1000",36.399,8.21,5.645,1.454,136.983945836847
"PM",2,"t1000",53.163,9.971,6.789,1.469,240.62954835237
"PM",2,"t1000",39.323,7.746,6.464,1.198,169.464529621471
"PM",2,"t1000",46.187,8.144,7.221,1.128,222.346899219884
"PM",2,"t1000",48.084,8.395,7.293,1.151,233.793132487035
"PM",2,"t1000",43.936,9.213,6.072,1.517,177.853828892113
"PM",2,"t1000",35.426,7.593,5.941,1.278,140.323732137273
"PM",2,"t1000",53.147,9.001,7.518,1.197,266.375345957815
"PM",2,"t1000",9.232,3.607,3.258,1.107,20.0468861790726
"PM",2,"t1000",40.242,8.297,6.175,1.344,165.650837625534
"PM",2,"t1000",47.095,8.878,6.754,1.314,212.048827587133
