"Condition","Line","EvoTime","Replicate","Area","Radius","Volume"
"PM",NA,"t0","anc",2163.347,26.2414698015573,75692.5399610529
"PM",NA,"t0","anc",1624.993,22.7431602219097,49276.6348779756
"PM",NA,"t0","anc",2187.39,26.3868880685003,76957.8867895424
"PM",NA,"t0","anc",2062.993,25.6255939839052,70487.2280128513
"PM",NA,"t0","anc",1865.423,24.3676544380994,60607.9773931769
"PM",NA,"t0","anc",1891.034,24.534359932749,61860.4117347547
"PM",NA,"t0","anc",1444.147,21.4402954084747,41283.9177243501
"PM",NA,"t0","anc",2300.81,27.0623459668693,83020.4216320434
"PM",NA,"t0","anc",2067.175,25.6515543188318,70701.6690653748
"PM",NA,"t0","anc",1754.093,23.6293280307711,55264.0518579724
"PM",NA,"t0","anc",2129.373,26.0346015385839,73916.5034426921
"PM",NA,"t0","anc",1852.878,24.2855797808586,59997.6219909304
"PM",NA,"t0","anc",1563.317,22.3073812075552,46498.011023002
"PM",NA,"t0","anc",1064.164,18.4047255269099,26114.195114158
"PM",NA,"t0","anc",735.402,15.2998603562036,15002.0638742305
"PM",NA,"t0","anc",1492.756,21.7981419497206,43385.7429123962
"PM",NA,"t0","anc",1706.007,23.3031949311409,53007.2182331878
"PM",NA,"t0","anc",2289.311,26.9946350938348,82398.8200817362
"PM",NA,"t0","anc",665.886,14.5587807481045,12925.9843696431
"PM",NA,"t0","anc",1846.606,24.2444415420588,59693.2416242866
"PM",NA,"t0","anc",2244.361,26.7283051177088,79983.9541363814
"PM",NA,"t0","anc",1628.129,22.765095138886,49419.348777839
"PM",NA,"t0","anc",1398.675,21.100049290419,39349.4819217025
"PM",NA,"t0","anc",2088.604,25.7841676523213,71803.887593745
"PM",NA,"t0","anc",2295.583,27.0315882525508,82737.6726074072
"PM",NA,"t0","anc",2461.793,27.9930893192954,91884.2551128217
"PM",NA,"t0","anc",1970.48,25.0444258174835,65799.3869131133
"PM",NA,"t0","anc",3403.129,32.9127574757685,149341.812581006
"PM",NA,"t0","anc",1799.566,23.9336509676276,57426.9127162795
"PM",NA,"t0","anc",1573.248,22.3781230629129,46941.7831366422
"PM",NA,"t0","anc",2178.504,26.333236798596,76489.4155982515
"PM",NA,"t0","anc",2154.984,26.1906989553141,75254.0495966914
"PM",NA,"t0","anc",2492.631,28.1678733650268,93616.1524716536
"PM",NA,"t0","anc",2382.87,27.5407167388717,87501.2635940737
"PM",NA,"t0","anc",2038.95,25.4758305543596,69258.5929450819
"PM",NA,"t0","anc",1537.706,22.1239015963309,45360.0749707834
"PM",NA,"t0","anc",2579.395,28.6539164665677,98546.3584857098
"PM",NA,"t0","anc",2187.912,26.3900363717095,76985.4363441328
"PM",NA,"t0","anc",2888.818,30.3239068852562,116800.330720603
"PM",NA,"t0","anc",1413.31,21.2101519382208,39968.6931144092
"PM",NA,"t0","anc",2035.814,25.4562315088343,69098.869990568
"PM",NA,"t0","anc",1368.882,20.8741149182196,38098.9335699765
"PM",NA,"t0","anc",2304.991,27.0869234662163,83246.81974309
"PM",NA,"t0","anc",2588.803,28.7061245779059,99086.0019008755
"PM",NA,"t0","anc",2032.678,25.4366173621473,68939.2700086065
"PM",NA,"t0","anc",2346.805,27.3315062235061,85522.2872838069
"PM",NA,"t0","anc",1906.191,24.6324874962836,62605.6346307043
"PM",NA,"t0","anc",2477.473,28.082096585786,92763.514766236
"PM",NA,"t0","anc",2711.109,29.3763986428196,106190.158330848
"PM",NA,"t0","anc",1473.94,21.6603248738733,42568.0256594625
"PM",NA,"t0","anc",1938.074,24.8376350395074,64182.8995887442
"PM",NA,"t0","anc",2126.759,26.0186167047818,73780.4363259268
"PM",NA,"t0","anc",2197.843,26.4498611561543,77510.1895907009
"PM",NA,"t0","anc",1606.699,22.6147778194173,48446.8545435734
"PM",NA,"t0","anc",2973.491,30.765103311683,121973.010415146
"PM",NA,"t0","anc",774.602,15.7023397765345,16217.4183941109
"PM",NA,"t0","anc",1720.119,23.3993778360147,53666.285871877
"PM",NA,"t0","anc",1434.739,21.3703441196778,40881.1548692298
"PM",NA,"t0","anc",3338.84,32.6003954022936,145130.005579992
"PM",NA,"t0","anc",2268.927,26.8741864086958,81300.7561942972
"PM",NA,"t0","anc",1514.708,21.9578353004498,44346.2783896982
"PM",NA,"t0","anc",3056.073,31.1893932098615,127089.416633388
"PM",NA,"t0","anc",2152.37,26.1748094496484,75117.1661535198
"PM",NA,"t0","anc",1695.554,23.2316938848305,52520.7886575999
"PM",NA,"t0","anc",1564.362,22.3148356518762,46544.6412400539
"PM",NA,"t0","anc",2145.576,26.1334661374773,74761.7836551786
"PM",NA,"t0","anc",1934.938,24.8175319996307,64027.1809764018
"PM",NA,"t0","anc",1607.744,22.6221309706374,48494.1271136753
"PM",NA,"t0","anc",709.268,15.0255454594436,14209.5181025715
"PM",NA,"t0","anc",1842.425,24.2169794163552,59490.6244015709
"PM",NA,"t0","anc",1806.36,23.9787874173602,57752.4299189637
"PM",NA,"t0","anc",2215.614,26.5565780959674,78452.1682953582
"PM",NA,"t0","anc",820.598,16.1618209364739,17683.1439157715
"PM",NA,"t0","anc",2148.712,26.1525576600405,74925.7526330947
"PM",NA,"t0","anc",1844.516,24.2307176539239,59591.9285388602
"PM",NA,"t0","anc",1712.279,23.3459918102636,53299.8020145151
"PM",NA,"t0","anc",2311.786,27.1268195434201,83615.2021933401
"PM",NA,"t0","anc",2661.455,29.1061409007323,103286.245641278
"PM",NA,"t0","anc",1940.165,24.8510301663286,64286.7985902066
"PM",NA,"t0","anc",1409.128,21.1787481522963,39791.4227017986
"PM",NA,"t0","anc",1860.196,24.3334908519009,60353.4164649901
"PM",NA,"t0","anc",1838.766,24.192920373089,59313.4925636578
"PM",NA,"t0","anc",1778.136,23.7907181013794,56404.1764292191
"PM",NA,"t0","anc",2133.031,26.0569540590702,74107.0543647635
"PM",NA,"t0","anc",846.731,16.4171510390289,18534.547621904
"PM",NA,"t0","anc",2164.392,26.2478069784336,75747.3912555545
"PM",NA,"t0","anc",1383.517,20.9854029935891,38711.5490579753
"PM",NA,"t0","anc",2777.488,29.7338508968624,110113.885413099
"PM",NA,"t0","anc",2350.986,27.3558419004001,85750.9351014053
"PM",NA,"t0","anc",328.762,10.2297700268166,4484.21287140837
"PM",NA,"t0","anc",1260.689,20.0322183520237,33672.5297626593
"PM",NA,"t0","anc",1799.043,23.9301728487227,57401.8799363795
"PM",NA,"t0","anc",1641.195,22.85625939771,50015.4381896328
"PM",NA,"t0","anc",1212.08,19.6422261173638,31743.9325764458
"PM",NA,"t0","anc",1199.014,19.5360694581272,31232.0277136893
"PM",NA,"t0","anc",1850.265,24.2684495087727,59870.7503071325
"PM",NA,"t0","anc",2257.95,26.809099341617,80711.4744778722
"PM",NA,"t0","anc",1657.398,22.9688086051768,50757.9432594704
"PM",NA,"t0","anc",1653.217,22.9398194218505,50565.9992601778
"PM",NA,"t0","anc",1191.696,19.4763604948583,30946.5345283743
"PM",NA,"t0","anc",2667.727,29.1404165677058,103651.568091888
"PM",NA,"t0","anc",1081.935,18.5577640546554,26771.0592699648
"PM",NA,"t0","anc",1414.878,21.221914502324,40035.2265962922
"PM",NA,"t0","anc",1814.2,24.0307676846711,58128.8249780404
"PM",NA,"t0","anc",1864.377,24.3608216337971,60557.0074068716
"PM",NA,"t0","anc",1668.375,23.0447446582053,51263.0344921777
"PM",NA,"t0","anc",1929.711,24.7839885566793,63767.9137889308
"PM",NA,"t0","anc",2188.958,26.3963439104945,77040.6508981708
"PM",NA,"t0","anc",1060.505,18.3730570631929,25979.6251744018
"PM",NA,"t0","anc",1641.195,22.85625939771,50015.4381896328
"PM",NA,"t0","anc",1385.085,20.9972914611594,38777.3779246399
"PM",NA,"t0","anc",2345.76,27.3254203739757,85465.1707952765
"PM",NA,"t0","anc",2980.286,30.8002353473986,122391.346936743
"PM",NA,"t0","anc",1432.649,21.3547732399883,40791.8593699947
"PM",NA,"t0","anc",2310.218,27.1176184175481,83530.1469138015
"PM",NA,"t0","anc",1578.475,22.4152670649707,47175.9182405061
"PM",NA,"t0","anc",2194.184,26.4278349341427,77316.710089516
"PM",NA,"t0","anc",2114.738,25.944980479633,73155.7815060508
"PM",NA,"t0","anc",1672.033,23.0699942333227,51431.7222239003
"PM",NA,"t0","anc",439.569,11.8287428900929,6932.73157794031
"PM",NA,"t0","anc",2563.715,28.5666909154294,97649.1386670001
"PM",NA,"t0","anc",2157.074,26.2033963338727,75363.5532579896
"PM",NA,"t0","anc",1326.546,20.5487884381917,36345.217476706
"PM",NA,"t0","anc",1971.525,25.0510658128252,65851.7367021735
"PM",NA,"t0","anc",1135.247,19.0094803548253,28773.9407258325
"PM",NA,"t0","anc",2627.481,28.9197714040079,101314.866517832
"PM",NA,"t0","anc",1804.27,23.9649113986434,57652.2275856404
"PM",NA,"t0","anc",2439.318,27.8650145333906,90628.8420287485
"PM",NA,"t0","anc",2454.998,27.9544295946355,91504.0916612946
"PM",NA,"t0","anc",2388.619,27.5739195985344,87818.1176767089
"PM",NA,"t0","anc",1690.327,23.1958572806307,52278.1117994622
"PM",NA,"t0","anc",2036.337,25.4595011479377,69125.4989187841
"PM",NA,"t0","anc",1931.802,24.7974126624053,63871.5885014132
"PM",NA,"t0","anc",2175.368,26.3142763626109,76324.3129898401
"PM",NA,"t0","anc",2503.084,28.2268734214129,94205.6469748852
"PM",NA,"t0","anc",1606.176,22.6110968276892,48423.2014110807
"PM",NA,"t0","anc",1388.744,21.0250075999611,38931.1375392005
"PM",NA,"t0","anc",2079.719,25.729265791784,71346.1905642977
"PM",NA,"t0","anc",1987.205,25.1504870206098,66638.8980797211
"PM",NA,"t0","anc",1610.88,22.6441831262632,48636.0822859132
"PM",NA,"t0","anc",1874.831,24.4290245860092,61067.056791483
"PM",NA,"t0","anc",1460.35,21.5602375285733,41980.6571664693
"PM",NA,"t0","anc",1776.568,23.7802261948402,56329.5851873532
"PM",NA,"t0","anc",355.418,10.636402734368,5040.4919827248
"PM",NA,"t0","anc",620.936,14.0588074703162,11639.4929005177
"PM",NA,"t0","anc",2141.394,26.1079849933819,74543.3098892239
"PM",NA,"t0","anc",1801.656,23.9475450997037,57526.984418869
"PM",NA,"t0","anc",2219.273,26.5784976257267,78646.5895484525
"PM",NA,"t0","anc",1378.291,20.9457311005881,38492.4168858142
"PM",NA,"t0","anc",2286.698,26.9792249724988,82257.7863815507
"PM",NA,"t0","anc",2460.225,27.9841730222016,91796.4827647279
"PM",NA,"t0","anc",2170.141,26.2826432215783,76049.3888580256
"PM",NA,"t0","anc",689.407,14.8136782638313,13616.8713211109
"PM",NA,"t0","anc",1500.074,21.8515075957533,43705.1712069227
"PM",NA,"t0","anc",1529.343,22.0636578170071,44990.5341824467
"PM",NA,"t0","anc",2195.752,26.4372761306423,77399.6025845469
"PM",NA,"t0","anc",2181.64,26.3521835925224,76654.6370837206
"PM",NA,"t0","anc",2011.248,25.3021762298696,67851.935117297
"PM",NA,"t0","anc",2151.325,26.168454595072,75062.4674423243
"PM",NA,"t0","anc",2258.473,26.8122040045044,80739.5184195536
"PM",NA,"t0","anc",2227.635,26.6285231154307,79091.50678699
"PM",NA,"t0","anc",1797.475,23.9197421112396,57326.8512685339
"PM",NA,"t0","anc",2209.865,26.5221016631703,78147.0189225092
"PM",NA,"t0","anc",1486.484,21.7522999440065,43112.5944399554
"PM",NA,"t0","anc",2089.65,25.7906233671069,71857.8348254331
"PM",NA,"t0","anc",1754.093,23.6293280307711,55264.0518579724
"PM",NA,"t0","anc",1543.978,22.1689752007231,45637.8799899494
"PM",NA,"t0","anc",1812.632,24.0203806300628,58053.4807763093
"PM",NA,"t0","anc",2226.067,26.619149749898,79008.0144350748
"PM",NA,"t0","anc",1493.802,21.8057777802379,43431.3526129
"PM",NA,"t0","anc",1757.229,23.6504410738755,55412.3212237402
"PM",NA,"t0","anc",2258.473,26.8122040045044,80739.5184195536
"PM",NA,"t0","anc",2441.409,27.8769550151749,90745.3984888574
"PM",NA,"t0","anc",2438.273,27.8590452297815,90570.6103860733
"PM",NA,"t0","anc",2463.361,28.0020027772941,91972.0554179708
"PM",NA,"t0","anc",2921.746,30.4962397143967,118803.02186744
"PM",NA,"t0","anc",2756.059,29.6189268307583,108842.01314967
"PM",NA,"t0","anc",2079.196,25.7260304383283,71319.2794443338
"PM",NA,"t0","anc",1735.277,23.5022514744301,54377.2219090594
"PM",NA,"t0","anc",1373.587,20.909957475651,38295.5276788094
"PM",NA,"t0","anc",1739.458,23.5305477624615,54573.8660663944
"PM",NA,"t0","anc",2384.438,27.5497765579379,87587.6454883418
"PM",NA,"t0","anc",2422.593,27.7693230399959,89698.3568152438
"PM",NA,"t0","anc",2376.075,27.5014211053565,87127.2522038801
"PM",NA,"t0","anc",1326.023,20.5447372873709,36323.7255626819
"PM",NA,"t0","anc",1627.606,22.7614384565663,49395.5384007174
"PM",NA,"t0","anc",1664.193,23.0158442038927,51070.4090842784
"PM",NA,"t0","anc",2349.418,27.3467178319108,85665.1614869497
"PM",NA,"t0","anc",1992.432,25.1835423074067,66901.9940888412
"PM",NA,"t0","anc",1756.184,23.6434077314966,55362.8991513742
"PM",NA,"t0","anc",2913.383,30.4525632934206,118293.306940634
"PM",NA,"t0","anc",1853.924,24.2924337486675,60048.4345934194
"PM",NA,"t0","anc",1673.079,23.0772092347946,51479.9921991213
"PM",NA,"t0","anc",1415.4,21.225828909716,40057.3843184161
"PM",NA,"t0","anc",1938.074,24.8376350395074,64182.8995887442
"PM",NA,"t0","anc",1686.668,23.1707379923437,52108.4564107606
"PM",NA,"t0","anc",3476.303,33.264720234362,154184.328993164
"PM",NA,"t0","anc",1162.949,19.2400146524776,29833.5410667789
"PM",NA,"t0","anc",2718.949,29.4188433955098,106651.113108504
"PM",NA,"t0","anc",1600.427,22.5705945029249,48163.4517980435
"PM",NA,"t0","anc",2407.958,27.6853180750258,88886.7775217372
"PM",NA,"t0","anc",2518.242,28.3122115773961,95062.6670761135
"PM",NA,"t0","anc",1660.534,22.9905282354346,50902.0717505322
"PM",NA,"t0","anc",1488.052,21.7637694978504,43180.8276384203
"PM",NA,"t0","anc",1813.155,24.0238456888894,58078.6079067177
"PM",NA,"t0","anc",2095.922,25.8292991246395,72181.5950398836
"PM",NA,"t0","anc",1829.881,24.1343989533587,58884.1041215613
"PM",NA,"t0","anc",1877.444,24.4460423372873,61194.7673465146
"PM",NA,"t0","anc",1726.914,23.4455496585001,53984.5972572788
"PM",NA,"t0","anc",2007.067,25.2758633548538,67640.4683147152
"PM",NA,"t0","anc",1522.549,22.0145951336663,44691.0664082247
"PM",NA,"t0","anc",2202.024,26.4750072486104,77731.4684821522
"PM",NA,"t0","anc",1128.453,18.9525129202899,28516.0267499199
"PM",NA,"t0","anc",1383.517,20.9854029935891,38711.5490579753
"PM",NA,"t0","anc",2276.244,26.9174844397937,81694.3499348984
"PM",NA,"t0","anc",2429.387,27.808234382398,90075.9508020676
"PM",NA,"t0","anc",2645.252,29.017406208127,102344.469075814
"PM",NA,"t0","anc",1443.102,21.4325367927271,41239.1156142107
"PM",NA,"t0","anc",2171.187,26.2889765273151,76104.378772549
"PM",NA,"t0","anc",1718.551,23.3887103793912,53592.9221482841
"PM",NA,"t0","anc",1706.007,23.3031949311409,53007.2182331878
"PM",NA,"t0","anc",2405.344,27.6702868592442,88742.0779668826
"PM",NA,"t0","anc",1521.503,22.0070317571065,44645.0197860438
"PM",NA,"t0","anc",1127.93,18.9481204852429,28496.2047185601
"PM",NA,"t0","anc",2180.595,26.3458715221748,76599.5676158624
"PM",NA,"t0","anc",2446.636,27.9067810163259,91036.9801048792
"PM",NA,"t0","anc",1442.579,21.4286527178245,41216.6992120354
"PM",NA,"t0","anc",1894.692,24.55807799632,62039.9918866715
"PM",NA,"t0","anc",1800.088,23.9371219322793,57451.9012597771
"PM",NA,"t0","anc",1437.875,21.3936866293895,41015.2628829779
"PM",NA,"t0","anc",2023.793,25.3809637226318,68487.7556201549
"PM",NA,"t0","anc",1365.224,20.8462057951892,37946.3206140418
"PM",NA,"t0","anc",2539.672,28.432423485594,96278.7064246742
"PM",NA,"t0","anc",1792.771,23.8884225716894,57101.9616296936
"PM",NA,"t0","anc",2321.194,27.1819608922995,84126.1393752536
"PM",NA,"t0","anc",1697.122,23.2424334065951,52593.6600904899
"PM",NA,"t0","anc",2034.246,25.4464263253179,69019.0546220968
"PM",NA,"t0","anc",750.559,15.4567250691801,15468.2454815983
"PM",NA,"t0","anc",1879.535,24.4596519175652,61297.0291558412
"PM",NA,"t0","anc",1841.38,24.210110661067,59440.0180921007
"PM",NA,"t0","anc",1490.143,21.7790552762872,43271.8756887632
"PM",NA,"t0","anc",2619.641,28.8765930911593,100861.74293589
"PM",NA,"t0","anc",1895.738,24.5648559331067,62091.3744758878
"PM",NA,"t0","anc",1768.205,23.7241887595679,55932.3055808158
"PM",NA,"t0","anc",2256.382,26.7997891336323,80627.4157398979
"PM",NA,"t0","anc",2539.149,28.4294957604542,96248.9676408822
"PM",NA,"t0","anc",1897.306,24.5750128568801,62168.4257912477
"PM",NA,"t0","anc",1790.158,23.8710072940168,56977.1662339233
"PM",NA,"t0","anc",1562.794,22.3036494831835,46474.6794538964
"PM",NA,"t0","anc",2560.056,28.5462980784572,97440.1622313905
"PM",NA,"t0","anc",2095.399,25.8260763028306,72154.5792785
"PM",NA,"t0","anc",1670.988,23.06278387564,51383.5134703839
"PM",NA,"t0","anc",1461.396,21.5679575859525,42025.7692590409
"PM",NA,"t0","anc",1941.21,24.8577218215756,64338.7442363477
"PM",NA,"t0","anc",1757.752,23.6539603250561,55437.0614257174
"PM",NA,"t0","anc",1499.551,21.8476980054373,43682.3165223354
"PM",NA,"t0","anc",138.509,6.63993855584754,1226.25499924251
"PM",NA,"t0","A",2234.43,26.669104952841,79453.664239702
"PM",NA,"t0","A",2330.079,27.233934370363,84609.6247516815
"PM",NA,"t0","A",2090.172,25.7938444483281,71884.7619176678
"PM",NA,"t0","A",1588.405,22.4856624266167,47621.7848356669
"PM",NA,"t0","A",1778.136,23.7907181013794,56404.1764292191
"PM",NA,"t0","A",1418.014,21.2454200934465,40168.4041711847
"PM",NA,"t0","A",2565.805,28.5783326581486,97768.5717679212
"PM",NA,"t0","A",1642.241,22.8635418471495,50063.2611021394
"PM",NA,"t0","A",1835.63,24.172281157879,59161.8192824499
"PM",NA,"t0","A",780.875,15.7657931095701,16414.8182592474
"PM",NA,"t0","A",1073.049,18.4813988934721,26441.9288016551
"PM",NA,"t0","A",1349.544,20.7261476652083,37294.4642995944
"PM",NA,"t0","A",1226.715,19.7604532344263,32320.5925192923
"PM",NA,"t0","A",1354.77,20.7662390553806,37511.3035800773
"PM",NA,"t0","A",2143.485,26.1207286725823,74652.5201316667
"PM",NA,"t0","A",1644.854,22.881723919516,50182.7934878822
"PM",NA,"t0","A",3281.868,32.3210617020887,141431.277501481
"PM",NA,"t0","A",1350.589,20.7341706096743,37337.7903327325
"PM",NA,"t0","A",2284.607,26.9668869939541,82144.985059462
"PM",NA,"t0","A",1521.503,22.0070317571065,44645.0197860438
"PM",NA,"t0","A",2124.669,26.0058291074949,73671.7052319894
"PM",NA,"t0","A",1477.599,21.6871936754224,42726.6342501473
"PM",NA,"t0","A",1923.439,24.7436789740625,63457.2761895891
"PM",NA,"t0","A",2295.06,27.0285087895165,82709.3991766236
"PM",NA,"t0","A",2135.645,26.072915388943,74243.3218477589
"PM",NA,"t0","A",1387.699,21.0170956782178,38887.2035407562
"PM",NA,"t0","A",2549.602,28.4879539882029,96843.9259523068
"PM",NA,"t0","A",2777.488,29.7338508968624,110113.885413099
"PM",NA,"t0","A",2134.077,26.0633422065829,74161.5721949304
"PM",NA,"t0","A",1461.918,21.5718092006682,42048.2882173633
"PM",NA,"t0","A",2429.91,27.8112275086314,90105.0397806646
"PM",NA,"t0","A",2464.929,28.010913398908,92059.8836712759
"PM",NA,"t0","A",2490.018,28.1531054446146,93468.9857506513
"PM",NA,"t0","A",1091.865,18.6427311271193,27140.4608294829
"PM",NA,"t0","A",2722.085,29.4358041597746,106835.681288347
"PM",NA,"t0","A",2007.067,25.2758633548538,67640.4683147152
"PM",NA,"t0","A",1687.191,23.1743300912953,52132.6948814169
"PM",NA,"t0","A",1596.246,22.5410931984527,47974.8398048765
"PM",NA,"t0","A",1858.628,24.3232330732986,60277.1227207451
"PM",NA,"t0","A",2126.759,26.0186167047818,73780.4363259268
"PM",NA,"t0","A",3253.121,32.1791947576707,139577.085639025
"PM",NA,"t0","A",1089.775,18.6248800322563,27062.5715162029
"PM",NA,"t0","A",2358.827,27.401422479449,86180.286910575
"PM",NA,"t0","A",2338.965,27.2858146834187,85094.0873880034
"PM",NA,"t0","A",1838.243,24.1894795336351,59288.1885684639
"PM",NA,"t0","A",1618.721,22.6992267990192,48991.6201377802
"PM",NA,"t0","A",2468.065,28.0287261438011,92235.6239868005
"PM",NA,"t0","A",1619.243,22.702886491235,49015.3200409691
"PM",NA,"t0","A",1234.555,19.823497711999,32630.9309571159
"PM",NA,"t0","A",2488.45,28.1442398418229,93380.7115125124
"PM",NA,"t0","A",2060.902,25.6126039491487,70380.0889386779
"PM",NA,"t0","A",1794.339,23.8988669786904,57176.8921009017
"PM",NA,"t0","A",2234.43,26.669104952841,79453.664239702
"PM",NA,"t0","A",2794.214,29.8232449661863,111110.038146596
"PM",NA,"t0","A",2093.831,25.8164115883306,72073.6038565412
"PM",NA,"t0","A",1500.596,21.8553092398129,43727.9861653684
"PM",NA,"t0","A",2055.676,25.5801093350038,70112.5557831244
"PM",NA,"t0","A",1499.551,21.8476980054373,43682.3165223354
"PM",NA,"t0","A",1483.348,21.7293426741573,42976.2359960345
"PM",NA,"t0","A",1310.866,20.4269823337223,35702.7154985029
"PM",NA,"t0","A",1308.775,20.4106839985874,35617.3239336683
"PM",NA,"t0","A",2673.999,29.174651966143,104017.320243752
"PM",NA,"t0","A",1134.725,19.0051094603504,28754.0971098615
"PM",NA,"t0","A",1589.973,22.4967580923408,47692.3172724711
"PM",NA,"t0","A",1677.26,23.1060260473458,51673.084330895
"PM",NA,"t0","A",1765.069,23.7031414056563,55783.5734636538
"PM",NA,"t0","A",1929.189,24.7806362109011,63742.0410547627
"PM",NA,"t0","A",1963.163,24.9978837322328,65433.2272285618
"PM",NA,"t0","A",2794.214,29.8232449661863,111110.038146596
"PM",NA,"t0","A",1562.794,22.3036494831835,46474.6794538964
"PM",NA,"t0","A",2678.18,29.1974514466538,104261.374020532
"PM",NA,"t0","A",3055.551,31.1867294059311,127056.856297363
"PM",NA,"t0","A",990.989,17.7606755445672,23467.5121296468
"PM",NA,"t0","A",1245.531,19.9114246313111,33067.0621766154
"PM",NA,"t0","A",1573.248,22.3781230629129,46941.7831366422
