"Time","Condition","Line","EvoTime","Area","Radius","Volume"
"4h","PM",1,"t200",1779.702,23.8011920092475,56478.7053616556
"4h","PM",1,"t200",1915.597,24.6931865712794,63069.5921551773
"4h","PM",1,"t200",3352.425,32.6666499688856,146016.658695922
"4h","PM",1,"t200",896.907,16.8965785023905,20206.2127131248
"4h","PM",1,"t200",4143.752,36.3180014248286,200657.054720182
"4h","PM",1,"t200",3164.786,31.7392922330674,133930.756945494
"4h","PM",1,"t200",4857.201,39.3204157847014,254649.550493156
"4h","PM",1,"t200",6584.636,45.7815982215747,401940.213049756
"4h","PM",1,"t200",2238.609,26.6940325915739,79676.6688077209
"4h","PM",1,"t200",1327.59,20.5568728604022,36388.1317876551
"4h","PM",1,"t200",7391.121,48.5042975856844,478001.509967735
"4h","PM",1,"t200",2537.055,28.4177706425402,96129.9294633463
"4h","PM",1,"t200",1024.439,18.0579362467652,24665.6722009332
"4h","PM",1,"t200",5300.951,41.0773065022021,290331.718640206
"4h","PM",1,"t200",5234.049,40.817270137411,284852.789260594
"4h","PM",1,"t200",7293.381,48.1825204405604,468551.305484393
"4h","PM",1,"t200",5725.361,42.6900340626605,325887.808148037
"4h","PM",1,"t200",1148.313,19.1185611470468,29272.123075265
"4h","PM",1,"t200",4016.22,35.7547553632949,191465.28478023
"4h","PM",1,"t200",6273.123,44.6855353346798,373757.145967057
"4h","PM",1,"t200",4593.774,38.2392949607345,234216.905291938
"4h","PM",1,"t200",1008.236,17.9145607371881,24082.8067458927
"4h","PM",1,"t200",1085.592,18.5891007303213,26906.905386708
"4h","PM",1,"t200",4133.822,36.2744594766628,199936.211496983
"4h","PM",1,"t200",3357.652,32.6921064779371,146358.288933145
"4h","PM",1,"t200",5369.944,41.343757248868,296018.214901354
"4h","PM",1,"t200",5559.151,42.0658141736078,311800.283905368
"4h","PM",1,"t200",2144.005,26.1238968671881,74679.6873369807
"4h","PM",1,"t200",5467.683,41.7183119675167,304136.673511317
"4h","PM",1,"t200",4980.029,39.8144755608055,264369.657216803
"4h","PM",1,"t200",1171.31,19.309053648119,30155.8501714376
"4h","PM",1,"t200",3067.046,31.2453366629398,127774.51310763
"4h","PM",1,"t200",1432.124,21.3508601101004,40769.4389124232
"4h","PM",1,"t200",3346.676,32.6386282900189,145641.21862817
"4h","PM",1,"t200",8165.722,50.9826445021095,555080.135772073
"4h","PM",1,"t200",1348.497,20.7181062500698,37251.0721652006
"4h","PM",1,"t200",7021.591,47.2762290378487,442605.792434796
"4h","PM",1,"t200",4057.511,35.9380837635993,194425.560252967
"4h","PM",1,"t200",3212.349,31.9769048623004,136961.304476675
"4h","PM",1,"t200",738.014,15.3270072859004,15082.061273462
"4h","PM",1,"t200",4638.201,38.4237586970294,237622.821349761
"4h","PM",1,"t200",2994.394,30.87304995185,123261.434050027
"4h","PM",1,"t200",3682.755,34.238243601166,168121.41708455
"4h","PM",1,"t200",733.833,15.2835303090585,14954.0785297164
"4h","PM",1,"t200",961.196,17.4916605661188,22417.2188926815
"4h","PM",1,"t200",894.294,16.8719477641097,20117.9755383423
"4h","PM",1,"t200",2622.774,28.8938556344737,101042.737757135
"4h","PM",1,"t200",4525.827,37.9554406805866,229039.677638796
"4h","PM",1,"t200",1885.282,24.497018162306,61578.3831934247
"4h","PM",1,"t200",891.158,16.8423395510177,20012.2475061411
"4h","PM",1,"t200",4266.581,36.8523393084336,209644.654265222
"4h","PM",1,"t200",3071.227,31.2666262461204,128035.875634658
"4h","PM",1,"t200",681.566,14.7291953577492,13385.2250175996
"4h","PM",1,"t200",1197.444,19.5232749135862,31170.7045408324
"4h","PM",1,"t200",4073.714,36.0097686702555,195591.331691708
"4h","PM",1,"t200",2355.165,27.3801443220091,85979.6768028594
"4h","PM",1,"t200",1183.855,19.4121804624857,30641.609201888
"4h","PM",1,"t200",936.108,17.2618779666563,21545.3094128143
"4h","PM",1,"t200",987.852,17.7325423356728,23356.1698818388
"4h","PM",1,"t200",764.671,15.6013569595098,15906.5403034471
"4h","PM",1,"t200",386.778,11.0957316639505,5722.11320202594
"4h","PM",1,"t200",1398.673,21.1000342046723,39349.3975215355
"4h","PM",1,"t200",1032.802,18.1314943419011,24968.3248257388
"4h","PM",1,"t200",3891.824,35.1966767534571,182639.028412462
"4h","PM",1,"t200",3589.196,33.8005409757199,161755.688623853
"4h","PM",1,"t200",2156.549,26.2002073797092,75336.0413660059
"4h","PM",1,"t200",4696.218,38.6633239268725,242095.197020279
"4h","PM",1,"t200",1679.349,23.1204106592608,51769.6513602921
"4h","PM",1,"t200",2423.635,27.7752944359021,89756.2343068766
"4h","PM",1,"t200",1148.836,19.1229144327909,29292.1233670796
"4h","PM",1,"t200",5929.726,43.4452576026551,343491.298110882
"4h","PM",1,"t200",1187.513,19.4421482319154,30783.7383644354
"4h","PM",1,"t200",5713.862,42.6471424938399,324906.515872183
"4h","PM",1,"t200",5554.447,42.0480129421581,311404.612456709
"4h","PM",1,"t200",1680.917,23.1312018484643,51842.1738900201
"4h","PM",1,"t200",869.205,16.6335968635885,19277.3407490873
"4h","PM",1,"t200",7153.304,47.7175793820061,455117.801951496
"4h","PM",1,"t200",4580.707,38.1848703521603,233218.270554978
"4h","PM",1,"t200",5562.287,42.0776774773939,312064.157896934
"4h","PM",1,"t200",6005.514,43.7220136523372,350097.55346307
"4h","PM",1,"t200",4841.521,39.2568974635851,253417.457953058
"4h","PM",1,"t200",879.136,16.7283495928341,19608.6591301944
"4h","PM",1,"t200",4829.5,39.2081317499905,252474.229715439
"4h","PM",1,"t200",721.289,15.1523403966391,14572.2886031352
"4h","PM",1,"t200",2656.747,29.0803857469107,103012.30345593
"4h","PM",1,"t200",5324.471,41.1683344088499,292266.136904298
"4h","PM",1,"t200",331.375,10.2703426687795,4537.77973582243
"4h","PM",1,"t200",7360.805,48.4047208624435,475063.615130505
"4h","PM",1,"t200",3670.733,34.1823141908368,167298.864955564
"4h","PM",1,"t200",6247.512,44.5942242185226,371470.601247881
"4h","PM",1,"t200",570.236,13.472629893896,10243.4381069009
"4h","PM",1,"t200",4745.349,38.86504213419,245904.251768582
"4h","PM",1,"t200",3581.879,33.7660702009297,161261.303686981
"4h","PM",1,"t200",1609.311,22.6331527022711,48565.0421445928
"4h","PM",1,"t200",3430.826,33.0464193760291,151168.686402912
"4h","PM",1,"t200",6709.555,46.2138257277396,413432.273974245
"4h","PM",1,"t200",805.439,16.0118455031888,17195.4197736571
"4h","PM",1,"t200",3776.313,34.6704162251388,174568.458008537
"4h","PM",1,"t200",938.721,17.2859531026882,21635.5829100114
"4h","PM",1,"t200",936.108,17.2618779666563,21545.3094128143
"4h","PM",1,"t200",5185.963,40.6293402885569,280936.340601154
"4h","PM",1,"t200",379.461,10.9902769628971,5560.50864882388
"4h","PM",1,"t200",1003.01,17.8680720543993,23895.8066017107
"4h","PM",1,"t200",3651.917,34.0945931875224,166014.165959463
"4h","PM",1,"t200",1228.804,19.7772713330779,32403.1868308954
"4h","PM",1,"t200",1665.759,23.0266705734812,51142.5116637486
"4h","PM",1,"t200",1188.036,19.4464290794543,30804.0770904514
"4h","PM",1,"t200",544.625,13.166606311531,9561.15061655674
"4h","PM",1,"t200",731.742,15.2617401608041,14890.2083583294
"4h","PM",1,"t200",3687.981,34.2625278162307,168479.402130974
"4h","PM",1,"t200",2011.769,25.3054531952715,67878.3016922643
"4h","PM",1,"t200",3212.872,31.9795078236531,136994.753680528
"4h","PM",1,"t200",719.721,15.135861706361,14524.7966975518
"4h","PM",1,"t200",3363.401,32.7200823577883,146734.34362969
"4h","PM",1,"t200",1283.685,20.2140947421803,34598.0402788209
"4h","PM",1,"t200",5202.688,40.6948034167727,282296.487198403
"4h","PM",1,"t200",622.504,14.076547069113,11683.6091422815
"4h","PM",1,"t200",4345.504,37.191623837246,215488.466868331
"4h","PM",1,"t200",728.606,15.2290017050635,14794.5893550927
"4h","PM",1,"t200",1573.769,22.3818281485132,46965.1030712767
"4h","PM",1,"t200",632.434,14.1883753318962,11964.2812862032
"4h","PM",1,"t200",778.26,15.7393726692457,16332.4322314228
"4h","PM",1,"t200",1099.704,18.7095338016707,27433.2655464433
"4h","PM",1,"t200",646.024,14.3400078769852,12351.985664962
"4h","PM",1,"t200",2794.21,29.8232236197499,111109.799560722
"4h","PM",1,"t200",1136.814,19.0225953789734,28833.5369908697
"4h","PM",1,"t200",3598.082,33.84235618127,162356.763484555
"4h","PM",1,"t200",900.043,16.9260918374714,20312.2806342311
"4h","PM",1,"t200",3425.077,33.018719993978,150788.877894419
"4h","PM",1,"t200",1225.668,19.7520186709894,32279.222960579
"4h","PM",1,"t200",1067.821,18.4363223278034,26248.9228591964
"4h","PM",1,"t200",874.432,16.6835353086648,19451.4895293685
"4h","PM",1,"t200",3731.886,34.4658701893755,171496.931250064
"4h","PM",1,"t200",2986.032,30.8299125211402,122745.473793767
"4h","PM",1,"t200",3157.468,31.7025752851241,133466.48930716
"4h","PM",1,"t200",876.523,16.703470788057,19521.3017674135
"4h","PM",1,"t200",6096.982,44.0537131974663,358126.261864153
"4h","PM",1,"t200",3225.416,32.0418757231124,137797.838169784
"4h","PM",1,"t200",730.174,15.2453797208978,14842.3731897691
"4h","PM",1,"t200",1237.69,19.8486514159228,32755.3031612981
"4h","PM",1,"t200",922.518,17.1361197352988,21077.8385412912
"4h","PM",1,"t200",1685.098,23.1599514807033,52035.7172269737
"4h","PM",1,"t200",5099.722,40.2900971628138,273957.726511119
"4h","PM",1,"t200",1243.962,19.8988794316906,33004.599807473
"4h","PM",1,"t200",1614.015,22.6662068054832,48778.1303695359
"4h","PM",1,"t200",4628.793,38.3847700657217,236900.206649096
"4h","PM",1,"t200",774.079,15.6970378857688,16200.9965194374
"4h","PM",1,"t200",921.473,17.1264113506431,21042.0341953482
"4h","PM",1,"t200",5857.075,43.1782917288297,337197.990703514
"4h","PM",1,"t200",1116.952,18.855685190222,28081.1937127851
"4h","PM",1,"t200",1121.657,18.8953568901795,28258.8124311574
"4h","PM",1,"t200",705.086,14.9811830110237,14084.0298726808
"4h","PM",1,"t200",792.372,15.8814307017731,16778.6680107005
"4h","PM",1,"t200",6097.505,44.0556026239013,358172.343036335
"4h","PM",1,"t200",3802.447,34.7901778062415,176383.742971746
"4h","PM",1,"t200",1971.523,25.0510531063811,65851.6364979357
"4h","PM",1,"t200",3003.28,30.9188246053768,123810.516747781
"4h","PM",1,"t200",2019.086,25.3514306273884,68248.9582129748
"4h","PM",1,"t200",1866.466,24.3744657382662,60658.8154248518
"4h","PM",1,"t200",527.377,12.956439049598,9110.57060887982
"4h","PM",1,"t200",3837.989,34.9523939346741,178862.537926594
"4h","PM",1,"t200",4795.526,39.0699799750577,249814.806386491
"4h","PM",1,"t200",2196.795,26.4435543454189,77454.7572909926
"4h","PM",1,"t200",5510.543,41.8815032578928,307719.766143011
"4h","PM",1,"t200",1322.363,20.516364590825,36173.4419058894
"4h","PM",1,"t200",1366.79,20.8581583400151,38011.6296500657
"4h","PM",1,"t200",5212.619,40.7336244472483,283105.152976788
"4h","PM",1,"t200",969.036,17.5628511030526,22692.0466419969
"4h","PM",1,"t200",6115.798,44.121638288974,359785.369605907
"4h","PM",1,"t200",2166.48,26.260464623069,75857.0285287821
"4h","PM",1,"t200",4569.731,38.1390948306399,232380.538612686
"4h","PM",1,"t200",1329.68,20.5730476463956,36474.0933259457
"4h","PM",1,"t200",2943.695,30.6105736700538,120144.256879559
"4h","PM",1,"t200",602.642,13.8501590759663,11128.916754478
"4h","PM",1,"t200",748.468,15.4351794253326,15403.6504988264
"4h","PM",1,"t200",6142.454,44.217686886914,362140.143585697
"4h","PM",1,"t200",900.566,16.9310088583342,20329.9878980195
"4h","PM",1,"t200",4732.805,38.8136396242362,244929.850242377
"4h","PM",1,"t200",889.59,16.8275159084827,19959.4531693695
"4h","PM",1,"t200",685.224,14.76866864177,13493.1282685176
"4h","PM",1,"t200",4543.597,38.0298809350623,230389.937235875
"4h","PM",1,"t200",1820.993,24.0757154529513,58455.6124130883
"4h","PM",1,"t200",742.718,15.3757758193417,15226.4872866531
"4h","PM",1,"t200",312.559,9.97449846938278,4156.82568945575
"4h","PM",1,"t200",3434.485,33.0640367990652,151410.584567783
"4h","PM",1,"t200",4366.934,37.2832169281585,217084.463510601
"4h","PM",1,"t200",890.635,16.8373966360985,19994.6330039888
"4h","PM",1,"t200",6671.922,46.0840398885246,409958.826108167
"4h","PM",1,"t200",584.349,13.6383306779683,10626.0598577868
"4h","PM",1,"t200",4657.017,38.5016175144107,239070.249722811
"4h","PM",1,"t200",1954.797,24.9445627458654,65015.4085625726
"4h","PM",1,"t200",4795.526,39.0699799750577,249814.806386491
"4h","PM",1,"t200",4318.848,37.0773787547757,213508.750773741
"4h","PM",1,"t200",7812.395,49.8674499375376,519445.622073025
"4h","PM",1,"t200",3485.707,33.3096832533731,154810.394778754
"4h","PM",1,"t200",647.592,14.3574000366896,12396.9832060798
"4h","PM",1,"t200",2159.163,26.2160814917533,75473.0575493048
"4h","PM",1,"t200",1101.795,18.7273127022504,27511.545998368
"4h","PM",1,"t200",6107.435,44.0914610749621,359047.643427148
"4h","PM",1,"t200",6613.383,45.8814253268119,404575.251029476
"4h","PM",1,"t200",1547.635,22.1952139143566,45800.1198484605
"4h","PM",1,"t200",1159.812,19.21404761404,29712.9106551132
"4h","PM",1,"t200",817.983,16.136048947319,17598.6849680998
"4h","PM",1,"t200",1732.661,23.484529497205,54254.304484209
"4h","PM",1,"t200",2531.829,28.388487117612,95833.0599339952
"4h","PM",1,"t200",2519.807,28.3210077393994,95151.2980650569
"4h","PM",1,"t200",798.645,15.9441713190512,16978.3102708048
"4h","PM",1,"t200",659.091,14.4843081020379,12728.6361483737
"4h","PM",1,"t200",812.234,16.0792447613252,17413.479052627
"4h","PM",1,"t200",692.019,14.841714494189,13694.3312300723
"4h","PM",1,"t200",3812.378,34.8355796172475,177075.196466724
"4h","PM",1,"t200",1390.31,21.0368585549313,38997.006423342
"4h","PM",1,"t200",2807.8,29.8956601938617,111921.379589767
"4h","PM",1,"t200",4108.211,36.1619160973115,198081.041989403
"4h","PM",1,"t200",1881.101,24.4698395011127,61373.6527405101
"4h","PM",1,"t200",4721.306,38.7664594140198,244037.756573558
"4h","PM",1,"t200",4661.722,38.5210617615931,239432.641436503
"4h","PM",1,"t200",1102.84,18.7361915788383,27550.6953610747
"4h","PM",1,"t200",2012.291,25.3087360249118,67904.7222990743
"4h","PM",1,"t200",1104.408,18.7495062543115,27609.4729377489
"4h","PM",1,"t200",5132.65,40.4199608772848,276615.349595728
"4h","PM",1,"t200",1201.103,19.5530805558871,31313.6849532235
"4h","PM",1,"t200",1882.669,24.4800358478445,61450.4061461674
"4h","PM",1,"t200",8032.963,50.5665060909749,541598.496624101
"4h","PM",1,"t200",1103.363,18.7406336859084,27570.29574078
"4h","PM",1,"t200",7122.467,47.6146160345519,452178.041898355
"4h","PM",1,"t200",6742.483,46.3270870692961,416479.462672332
"4h","PM",1,"t200",1432.647,21.3547583341875,40791.7739509316
"4h","PM",1,"t200",4593.774,38.2392949607345,234216.905291938
"4h","PM",1,"t200",6256.92,44.6277883505455,372310.001981727
"4h","PM",1,"t200",2972.965,30.7623820725638,121940.646957813
"4h","PM",1,"t200",5551.311,42.0361412665438,311140.924547358
"4h","PM",1,"t200",323.012,10.1399168120847,4367.08641240682
"4h","PM",1,"t200",1755.136,23.6363520958094,55313.3499627074
"4h","PM",1,"t200",1122.179,18.8997531668496,28278.5414786961
"4h","PM",1,"t200",1109.112,18.7893936699691,27786.0559894491
"4h","PM",1,"t200",2458.654,27.9752368158935,91708.570531125
"4h","PM",1,"t200",3403.125,32.9127381331182,149341.549279024
"4h","PM",1,"t200",869.205,16.6335968635885,19277.3407490873
"4h","PM",1,"t200",1352.678,20.7501995224942,37424.4511862512
"4h","PM",1,"t200",5835.645,43.0992284821783,335349.062927842
"4h","PM",1,"t200",823.21,16.1875223986056,17767.6404183415
"4h","PM",1,"t200",751.604,15.4674814916741,15500.5612787577
"4h","PM",1,"t200",1636.49,22.8234735665041,49800.5150091311
"4h","PM",1,"t200",1797.473,23.9197288038229,57326.755589592
"4h","PM",1,"t200",6657.81,46.0352771614694,408658.838184537
"4h","PM",1,"t200",1329.68,20.5730476463956,36474.0933259457
"4h","PM",1,"t200",3014.256,30.9752721422881,124489.866542033
"4h","PM",1,"t200",3095.27,31.3887725374552,129542.301296012
"4h","PM",1,"t200",6363.022,45.0045865285412,381820.232242682
"4h","PM",1,"t200",3764.292,34.6151897016693,173735.575563302
"4h","PM",1,"t200",3632.055,34.0017501558856,164661.635549914
"4h","PM",1,"t200",1144.131,19.0837157909393,29112.3611088042
"4h","PM",1,"t200",1042.733,18.2184582923496,25329.3168940755
"4h","PM",1,"t200",5405.485,41.4803485414261,298961.869113934
"4h","PM",1,"t200",5271.158,40.961710206445,287887.528597845
"4h","PM",1,"t200",5061.566,40.1390893939031,270888.866862854
"4h","PM",1,"t200",1614.537,22.6698718282552,48801.7958026342
"4h","PM",1,"t200",911.542,17.0338730261719,20702.7875813637
"4h","PM",1,"t200",731.742,15.2617401608041,14890.2083583294
"4h","PM",1,"t200",2426.249,27.7902688551863,89901.4826928358
"4h","PM",1,"t200",242.52,8.78615465361798,2841.09096879391
"4h","PM",1,"t200",1517.843,21.9805466850773,44484.0252294904
"4h","PM",1,"t200",671.112,14.6157991343811,13078.4509182304
"4h","PM",1,"t200",3006.938,30.9376484649644,124036.787733258
"4h","PM",1,"t200",5961.61,43.5619030871259,346265.436084321
"4h","PM",1,"t200",679.998,14.7122427245205,13339.0608375846
"4h","PM",1,"t200",1977.795,25.0908688838165,66166.1266987571
"4h","PM",1,"t200",2999.098,30.8972902215394,123552.001745118
"4h","PM",1,"t200",3822.831,34.8833040365999,177803.968071386
"4h","PM",1,"t200",6987.617,47.1617172287643,439397.356075875
"4h","PM",1,"t200",6119.457,44.1348350079232,360108.300044107
"4h","PM",1,"t200",6770.708,46.4239517152911,419097.36169378
"4h","PM",1,"t200",1242.394,19.8863343212223,32942.2165902409
"4h","PM",1,"t200",3599.127,33.8472702847808,162427.499144337
"4h","PM",1,"t200",5067.316,40.1618821672653,271350.597461731
"4h","PM",1,"t200",3785.199,34.7111835418068,175184.982975018
"4h","PM",1,"t200",1183.855,19.4121804624857,30641.609201888
"4h","PM",1,"t200",4707.194,38.7084795152822,242944.430031279
"4h","PM",1,"t200",6840.223,46.6616609713129,425568.222125569
"4h","PM",1,"t200",469.36,12.2230081477198,7649.321472285
"4h","PM",1,"t200",1327.067,20.5528233030955,36366.631416492
"4h","PM",1,"t200",5990.357,43.6668049537664,348773.000963239
"4h","PM",1,"t200",2000.27,25.2330282771777,67297.1592959871
"4h","PM",1,"t200",5902.025,43.3436605053598,341087.157192195
"4h","PM",1,"t200",757.353,15.5265239906089,15678.7460318128
"4h","PM",1,"t200",3417.237,32.9809084249212,150271.440751003
"4h","PM",1,"t200",5282.657,41.0063647305879,288830.079584791
"4h","PM",1,"t200",5105.994,40.3148653600024,274463.280851973
"4h","PM",1,"t200",5689.297,42.5553695852331,322813.515353544
"4h","PM",1,"t200",1514.707,21.9578280522412,44346.2344740348
"4h","PM",1,"t200",6211.447,44.4653234285623,368258.666419164
"4h","PM",1,"t200",3246.845,32.1481393303938,139173.367258923
"4h","PM",1,"t200",1194.831,19.5019619428114,31068.7315867884
"4h","PM",1,"t200",680.52,14.717888562759,13354.423366305
"4h","PM",1,"t200",5754.631,42.7990179634967,328390.074056393
"4h","PM",1,"t200",949.174,17.3819293494311,21997.9672110892
"4h","PM",1,"t200",434.864,11.7652671174703,6821.7214930288
"4h","PM",1,"t200",3214.962,31.9899076007608,137128.449759943
"4h","PM",1,"t200",1564.361,22.3148285196271,46544.5966103897
"4h","PM",1,"t200",6368.249,45.0230675807418,382290.806797321
"4h","PM",1,"t200",196.525,7.90922564997797,2072.48076114923
"4h","PM",1,"t200",962.764,17.5059218341066,22472.0951049224
"4h","PM",1,"t200",1311.387,20.4310412537615,35724.002528862
"4h","PM",1,"t200",3936.774,35.3993514611681,185812.328598918
"4h","PM",1,"t200",1031.757,18.1223192014524,24930.4395897772
"4h","PM",1,"t200",4630.361,38.3912709206124,237020.591481651
"4h","PM",1,"t200",4430.177,37.5522187978826,221817.301356463
"4h","PM",1,"t200",512.22,12.7688954064579,8720.64480679448
"4h","PM",1,"t200",4227.903,36.6849195545814,206800.375252764
"4h","PM",1,"t200",3989.041,35.6335682565257,189525.019668773
"4h","PM",1,"t200",107.671,5.85429276303252,840.450074784632
