"Condition","Line","EvoTime","ColonyMorph","Replicate","Area","Radius","Volume"
"PA",1,"t600","D","rep1",250.883,8.93636051060206,2989.30791197517
"PA",1,"t600","D","rep1",209.592,8.16793766290078,2282.5791875236
"PA",1,"t600","D","rep1",435.387,11.7723398870361,6834.03166186267
"PA",1,"t600","D","rep1",165.687,7.26221798847527,1604.340149142
"PA",1,"t600","D","rep1",212.205,8.21869511526199,2325.39759591223
"PA",1,"t600","D","rep1",543.057,13.147639022323,9519.88987272756
"PA",1,"t600","D","rep1",198.616,7.95119087648384,2105.64496949828
"PA",1,"t600","D","rep1",227.885,8.51692716964241,2587.83993073861
"PA",1,"t600","D","rep1",294.265,9.67819501032466,3797.27207295091
"PA",1,"t600","D","rep1",370.575,10.8608326601858,5366.3374173978
"PA",1,"t600","D","rep1",455.771,12.0447671266767,7319.54074412344
"PA",1,"t600","D","rep1",171.437,7.38715723114721,1688.57609898158
"PA",1,"t600","D","rep1",554.034,13.2798531423337,9809.98687447961
"PA",1,"t600","D","rep1",416.048,11.5079186444376,6383.79538157461
"PA",1,"t600","D","rep1",348.1,10.5263322853014,4885.6216913512
"PA",1,"t600","D","rep1",252.974,8.97352356365426,3026.7575333225
"PA",1,"t600","D","rep1",361.167,10.7220812654699,5163.28256587464
"PA",1,"t600","D","rep1",116.033,6.07737204913142,940.234281302487
"PA",1,"t600","D","rep1",524.241,12.9178594605638,9029.42874862054
"PA",1,"t600","D","rep1",413.434,11.471709963406,6323.72658268108
"PA",1,"t600","D","rep1",14443.026,67.8038196727111,1305723.10724304
"PA",1,"t600","D","rep1",233.635,8.62370745436961,2686.39985480219
"PA",1,"t600","D","rep1",424.411,11.6230037901202,6577.24088209161
"PA",1,"t600","D","rep1",246.702,8.86158482108666,2914.89426470896
"PA",1,"t600","D","rep1",338.17,10.3751074312882,4678.06677338499
"PA",1,"t600","D","rep1",23706.884,86.8684957151459,2745841.80156462
"PA",1,"t600","D","rep1",392.005,11.1704550907059,5838.49899710954
"PA",1,"t600","D","rep1",228.931,8.53645128574757,2605.67777239664
"PA",1,"t600","D","rep1",97.74,5.577778076941,726.896038986952
"PA",1,"t600","D","rep1",155.757,7.04123518584124,1462.29555845476
"PA",1,"t600","D","rep1",152.621,6.9699908995103,1418.35597476555
"PA",1,"t600","D","rep1",297.401,9.72962889636319,3858.13515120975
"PA",1,"t600","D","rep1",733.833,15.2835303090585,14954.0785297164
"PA",1,"t600","D","rep1",4206.473,36.5918288947845,205230.053688708
"PA",1,"t600","D","rep1",94.081,5.47237721671827,686.462294568095
"PA",1,"t600","D","rep1",254.019,8.99203864418522,3045.53155247638
"PA",1,"t600","D","rep1",188.162,7.73911007830451,1941.60857407191
"PA",1,"t600","D","rep1",214.819,8.26916026208924,2368.49698445566
"PA",1,"t600","D","rep1",18258.017,76.2345545878752,1855855.72487047
"PA",1,"t600","D","rep1",488.699,12.4722781827592,8126.91983418168
"PA",1,"t600","D","rep1",159.415,7.12343810992901,1514.11051505911
"PA",1,"t600","D","rep1",404.549,11.3477727394307,6120.97348528526
"PA",1,"t600","D","rep1",186.594,7.70679666934182,1917.38935695889
"PA",1,"t600","D","rep1",635.048,14.2176670590236,12038.5347073317
"PA",1,"t600","D","rep1",244.611,8.82395033810273,2877.91375487153
"PA",1,"t600","D","rep1",100.353,5.65184500921619,756.239469613163
"PA",1,"t600","D","rep1",157.847,7.08831860207009,1491.82643517461
"PA",1,"t600","D","rep1",267.609,9.22944149619889,3293.17547914172
"PA",1,"t600","D","rep1",5723.793,42.6841879197623,325753.94136776
"PA",1,"t600","D","rep1",93.036,5.44190027205526,675.056844947911
"PA",1,"t600","D","rep1",372.143,10.8837859209971,5400.43299199682
"PA",1,"t600","D","rep1",171.437,7.38715723114721,1688.57609898158
"PA",1,"t600","D","rep1",325.625,10.180847542744,4420.18464147469
"PA",1,"t600","D","rep1",123.351,6.26608671905016,1030.57075050874
"PA",1,"t600","D","rep1",477.723,12.3314214005272,7854.67150096538
"PA",1,"t600","D","rep1",23635.801,86.7381641849349,2733501.3170406
"PA",1,"t600","D","rep1",26552.84,91.934930675214,3254844.67284007
"PA",1,"t600","D","rep1",173.005,7.42086260883644,1711.795114189
"PA",1,"t600","D","rep1",161.506,7.17000393849259,1543.99820812025
"PA",1,"t600","D","rep1",17183.924,73.9581834054279,1694522.40375591
"PA",1,"t600","D","rep1",356.463,10.6520278331749,5062.7383966627
"PA",1,"t600","D","rep1",351.759,10.5815106319525,4962.85546451331
"PA",1,"t600","D","rep1",365.871,10.7916799604116,5264.48365172768
"PA",1,"t600","D","rep1",67953.777,147.072631793372,13325521.0982532
"PA",1,"t600","D","rep1",159.938,7.13511363444641,1521.56773928812
"PA",1,"t600","D","rep1",243.043,8.79562332457268,2850.28623956549
"PA",1,"t600","D","rep1",271.79,9.30126034287249,3370.65273145242
"PA",1,"t600","D","rep1",306.809,9.88232451754964,4042.64813720652
"PA",1,"t600","D","rep1",185.549,7.68518581893217,1901.30472468939
"PA",1,"t600","D","rep1",123.351,6.26608671905016,1030.57075050874
"PA",1,"t600","D","rep1",181.89,7.60903313161204,1845.34271507855
"PA",1,"t600","D","rep1",250.36,8.92704111702046,2979.96535207632
"PA",1,"t600","D","rep1",134.327,6.53893049981494,1171.13988966485
"PA",1,"t600","D","rep1",4305.781,37.0212460627992,212540.503858034
"PA",1,"t600","D","rep1",343.919,10.4629258692989,4797.86533605785
"PA",1,"t600","D","rep1",22742.03,85.0823893698828,2579928.33536208
"PA",1,"t600","D","rep1",390.959,11.1555418869963,5815.14600079757
"PA",1,"t600","D","rep1",272.313,9.3102051554392,3380.38652865748
"PA",1,"t600","D","rep1",15241.671,69.6532451595816,1415509.12907291
"PA",1,"t600","D","rep1",262.382,9.13886122865838,3197.16358253046
"PA",1,"t600","D","rep1",150.007,6.91004421814882,1382.0733373758
"PA",1,"t600","D","rep1",370.575,10.8608326601858,5366.3374173978
"PA",1,"t600","D","rep1",223.181,8.42856563766247,2508.12761010553
"PA",1,"t600","D","rep1",330.329,10.2541204592693,4516.31114291996
"PA",1,"t600","D","rep1",347.578,10.518436842991,4874.63632135081
"PA",1,"t600","D","rep1",660.136,14.4957861127233,12758.9203484116
"PA",1,"t600","D","rep1",196.525,7.90922564997797,2072.48076114923
"PA",1,"t600","D","rep1",408.208,11.398975481126,6204.20397759934
"PA",1,"t600","D","rep1",114.988,6.04994356936507,927.5612148722
"PA",1,"t600","D","rep1",450.544,11.9755003803929,7193.98645784497
"PA",1,"t600","D","rep1",328.239,10.2216299449296,4473.51678865832
"PA",1,"t600","D","rep1",299.492,9.76377306336827,3898.89589639239
"PA",1,"t600","D","rep1",130.146,6.43636220603499,1116.88906088884
"PA",1,"t600","D","rep1",345.487,10.486750099434,4830.71444213755
"PA",1,"t600","D","rep1",310.991,9.94944771402831,4125.58492537784
"PA",1,"t600","D","rep1",1411.217,21.1944408430756,39879.9402976568
"PA",1,"t600","D","rep1",232.067,8.59472049324548,2659.40133427466
"PA",1,"t600","D","rep1",802.303,15.9806438110269,17095.0912953578
"PA",1,"t600","D","rep1",235.726,8.66221197100142,2722.54477210171
"PA",1,"t600","D","rep1",138.508,6.63991458646453,1226.24171938937
"PA",1,"t600","D","rep1",180.845,7.58714382141973,1829.46269917954
"PA",1,"t600","D","rep1",8278.097,51.3322521801682,566577.817034525
"PA",1,"t600","D","rep1",20190.862,80.168266696821,2158221.87953961
"PA",1,"t600","D","rep1",105.58,5.79716808306302,816.086674946392
"PA",1,"t600","D","rep1",243.566,8.80508181326222,2859.4914092387
"PA",1,"t600","D","rep1",239.384,8.72916340746469,2786.16273751004
"PA",1,"t600","D","rep1",26974.114,92.6613574109974,3332610.69093198
"PA",1,"t600","D","rep1",376.847,10.9523570832357,5503.15054632816
"PA",1,"t600","D","rep1",214.819,8.26916026208924,2368.49698445566
"PA",1,"t600","D","rep1",379.983,10.9978336722181,5571.98644302729
"PA",1,"t600","D","rep1",208.547,8.14755005102583,2265.52949398838
"PA",1,"t600","D","rep1",128.055,6.38444770322894,1090.08060084931
"PA",1,"t600","D","rep1",202.274,8.02407713808511,2164.08290537204
"PA",1,"t600","D","rep1",416.57,11.5151356608414,6395.81341631561
"PA",1,"t600","D","rep1",167.255,7.29650053201327,1627.16826197584
"PA",1,"t600","D","rep1",6279.395,44.7078685216939,374317.821407709
"PA",1,"t600","D","rep1",192.344,7.82464035902833,2006.69683362259
"PA",1,"t600","D","rep1",595.847,13.7718550222166,10941.2246658969
"PA",1,"t600","D","rep1",139.031,6.65243878483813,1233.19362225977
"PA",1,"t600","D","rep1",137.463,6.61481911200015,1212.39050612383
"PA",1,"t600","D","rep1",6666.173,46.064180975151,409429.06597822
"PA",1,"t600","D","rep1",267.609,9.22944149619889,3293.17547914172
"PA",1,"t600","D","rep1",292.174,9.64374785474314,3756.86984761563
"PA",1,"t600","D","rep1",192.344,7.82464035902833,2006.69683362259
"PA",1,"t600","D","rep1",362.735,10.745330919282,5196.943481341
"PA",1,"t600","D","rep1",109.761,5.91083846991432,865.039388395021
"PA",1,"t600","D","rep1",7325.264,48.2877204898535,471627.067395182
"PA",1,"t600","D","rep1",179.277,7.5541803966659,1805.72106529743
"PA",1,"t600","D","rep1",211.16,8.19843372642417,2308.2416875623
"PA",1,"t600","D","rep1",12661.756,63.4851329938508,1071777.68479425
"PA",1,"t600","D","rep1",456.816,12.0585674508598,7344.72873150927
"PA",1,"t600","D","rep1",509.084,12.7297474483192,8640.6809999735
"PA",1,"t600","D","rep1",24183.04,87.7365414749069,2828981.72259911
"PA",1,"t600","D","rep1",326.671,10.1971863192522,4441.50006946193
"PA",1,"t600","D","rep1",252.974,8.97352356365426,3026.7575333225
"PA",1,"t600","D","rep1",196.002,7.89869446882175,2064.213217704
"PA",1,"t600","D","rep1",6580.455,45.7670611038939,401557.448101899
"PA",1,"t600","D","rep1",371.621,10.8761499720033,5389.07430499443
"PA",1,"t600","D","rep1",342.874,10.4470179436709,4776.01444055761
"PA",1,"t600","D","rep1",6088.096,44.0215986174513,357343.624608681
"PA",1,"t600","D","rep1",194.957,7.87761007417435,2047.72696964108
"PA",1,"t600","D","rep1",17274.346,74.1525124939096,1707914.87678549
"PA",1,"t600","D","rep1",22152.455,83.9722896540373,2480256.4904107
"PA",1,"t600","D","rep1",265.518,9.19331302413595,3254.65345005671
"PA",1,"t600","D","rep1",237.816,8.70052779391482,2758.83295711686
"PA",1,"t600","D","rep1",93.558,5.45714543800906,680.746150519002
"PA",1,"t600","D","rep1",238.339,8.71008954966357,2767.93871090302
"PA",1,"t600","D","rep1",111.329,5.95290864359224,883.641821843308
"PA",1,"t600","D","rep1",321.444,10.1152757280493,4335.32625483609
"PA",1,"t600","D","rep1",224.227,8.44829396087357,2525.7808132864
"PA",1,"t600","D","rep1",123.874,6.27935656266873,1037.13201979204
"PA",1,"t600","D","rep1",380.506,11.0053996543628,5583.49413451064
"PA",1,"t600","D","rep1",337.124,10.3590492840716,4656.37884112447
"PA",1,"t600","D","rep1",147.394,6.84959614606392,1346.11916580393
"PA",1,"t600","D","rep1",130.668,6.4492570275857,1123.61535637409
"PA",1,"t600","D","rep1",96.695,5.54788017575557,715.269698126246
"PA",1,"t600","D","rep1",175.618,7.47669349323783,1750.72261052726
"PA",1,"t600","D","rep1",248.792,8.89904226326843,2952.01403035077
"PA",1,"t600","D","rep1",19514.001,78.8130664122414,2050611.00904206
"PA",1,"t600","D","rep1",15313.8,69.8178625785789,1425569.04527446
"PA",1,"t600","D","rep1",119.169,6.15895046470063,978.607957237213
"PA",1,"t600","D","rep1",9062.629,53.709630472718,649000.606268451
"PA",1,"t600","D","rep1",268.654,9.24744419625337,3312.48383080034
"PA",1,"t600","D","rep1",199.661,7.97208066851696,2122.28479780902
"PA",1,"t600","D","rep1",187.117,7.71758971266628,1925.4563123533
"PA",1,"t600","D","rep1",215.864,8.28924877604586,2385.80053038982
"PA",1,"t600","D","rep1",635.048,14.2176670590236,12038.5347073317
"PA",1,"t600","D","rep1",156.802,7.06481611745067,1477.036395798
"PA",1,"t600","D","rep1",196.525,7.90922564997797,2072.48076114923
"PA",1,"t600","D","rep1",277.539,9.39911737885867,3478.16218428141
"PA",1,"t600","D","rep1",427.547,11.6658663162331,6650.27486120866
"PA",1,"t600","D","rep1",90.422,5.36490601301744,646.807375345418
"PA",1,"t600","D","rep1",183.981,7.65264471734968,1877.25497032362
"PA",1,"t600","D","rep1",193.389,7.84586710180571,2023.07252393481
"PA",1,"t600","D","rep1",140.076,6.67739287574729,1247.12331261757
"PA",1,"t600","D","rep1",100.353,5.65184500921619,756.239469613163
"PA",1,"t600","D","rep1",137.463,6.61481911200015,1212.39050612383
"PA",1,"t600","D","rep1",4341.846,37.1759667808054,215216.43021783
"PA",1,"t600","D","rep1",119.692,6.17245063950375,985.057282591311
"PA",1,"t600","D","rep1",290.084,9.60919377594909,3716.63115640322
"PA",1,"t600","D","rep1",4249.855,36.7800334603928,208413.078802423
"PA",1,"t600","D","rep1",211.16,8.19843372642417,2308.2416875623
"PA",1,"t600","D","rep1",257.678,9.05656970668624,3111.57169183933
"PA",1,"t600","D","rep1",223.704,8.43843556465644,2516.94905274121
"PA",1,"t600","D","rep1",568.668,13.4540940369972,10201.2169971082
"PA",1,"t600","D","rep1",337.647,10.3670814668497,4667.21860804986
"PA",1,"t600","D","rep1",267.609,9.22944149619889,3293.17547914172
"PA",1,"t600","D","rep1",195.48,7.88816940431729,2055.97247354126
"PA",1,"t600","D","rep1",52282.469,129.003979616125,8992862.08687558
"PA",1,"t600","D","rep1",392.005,11.1704550907059,5838.49899710954
"PA",1,"t600","D","rep1",31055.146,99.4241418805363,4116841.65603302
"PA",1,"t600","D","rep1",247.224,8.870955038884,2924.15065137741
"PA",1,"t600","D","rep1",10316.522,57.304894587047,788249.607619936
"PA",1,"t600","D","rep1",306.286,9.87389800431868,4032.315632201
"PA",1,"t600","D","rep1",169.869,7.35329735942688,1665.46302553131
"PA",1,"t600","D","rep1",278.062,9.40796915237487,3487.99829126355
"PA",1,"t600","D","rep1",225.272,8.46795752707788,2543.45830405318
"PA",1,"t600","D","rep1",295.31,9.69536448458413,3817.51744792338
"PA",1,"t600","D","rep1",4273.375,36.8816690223023,210145.603144242
"PA",1,"t600","D","rep1",522.15,12.8920714809865,8975.46016506282
"PA",1,"t600","D","rep1",139.031,6.65243878483813,1233.19362225977
"PA",1,"t600","D","rep1",175.095,7.46555219132187,1742.907814586
"PA",1,"t600","D","rep1",304.196,9.84015213996025,3991.11322715647
"PA",1,"t600","D","rep1",9716.493,55.6134496406723,720490.258852594
"PA",1,"t600","D","rep1",197.57,7.93022598753223,2089.03299780899
"PA",1,"t600","D","rep1",99.308,5.62234098727033,744.457918351789
"PA",1,"t600","D","rep1",36679.631,108.053177504752,5284467.57233574
"PA",1,"t600","D","rep1",244.611,8.82395033810273,2877.91375487153
"PA",1,"t600","D","rep1",21803.309,83.3079156276282,2421850.96876681
"PA",1,"t600","D","rep1",247.224,8.870955038884,2924.15065137741
"PA",1,"t600","D","rep1",219,8.3492433833402,2437.97906793534
"PA",1,"t600","D","rep1",6079.211,43.9894642101634,356561.646280709
"PA",1,"t600","D","rep1",171.437,7.38715723114721,1688.57609898158
"PA",1,"t600","D","rep1",261.337,9.12064420562568,3178.0823930208
"PA",1,"t600","D","rep1",32899.659,102.334191313439,4489013.33100387
"PA",1,"t600","D","rep1",13265.966,64.982213932568,1149402.4541789
"PA",1,"t600","D","rep1",1581.086,22.4337982674977,47293.0191567533
"PA",1,"t600","D","rep1",55424.257,132.823525542319,9815526.9537381
"PA",1,"t600","D","rep1",285.902,9.53967678067334,3636.55022793076
"PA",1,"t600","D","rep1",287.993,9.57449837076222,3676.5180123879
"PA",1,"t600","D","rep1",46246.117,121.32846425597,7481293.80454923
"PA",1,"t600","D","rep1",158.893,7.11176579657971,1506.67973695459
"PA",1,"t600","D","rep1",289.561,9.60052753515475,3706.58447147593
"PA",1,"t600","D","rep1",198.616,7.95119087648384,2105.64496949828
"PA",1,"t600","D","rep1",188.685,7.74985811964248,1949.70930573966
"PA",1,"t600","D","rep1",168.823,7.33062275084499,1650.10363288787
"PA",1,"t600","D","rep1",10041.073,56.5347044194372,756892.125478656
"PA",1,"t600","D","rep1",122.828,6.25278871386061,1024.02337619476
"PA",1,"t600","D","rep1",263.427,9.1570420108099,3216.28280770883
"PA",1,"t600","D","rep1",257.155,9.04737413737227,3102.10332839462
"PA",1,"t600","D","rep1",117.601,6.11829722431821,959.357162502728
"PA",1,"t600","D","rep1",103.489,5.73947487243165,791.963353430772
"PA",1,"t600","D","rep1",223.181,8.42856563766247,2508.12761010553
"PA",1,"t600","D","rep1",3805.583,34.8045211372455,176601.991950723
"PA",1,"t600","D","rep1",124.919,6.3057872365148,1050.28351439759
"PA",1,"t600","D","rep1",205.411,8.08605911621345,2214.62065216069
"PA",1,"t600","D","rep1",4383.137,37.352320404467,218293.783467566
"PA",1,"t600","D","rep1",650.728,14.3921213035676,12487.1417488373
"PA",1,"t600","D","rep1",301.06,9.78929897053369,3929.5551307585
"PA",1,"t600","D","rep1",341.306,10.4231028975946,4743.29007675523
"PA",1,"t600","D","rep1",563.442,13.3921304836522,10060.9183786266
"PA",1,"t600","D","rep1",109.761,5.91083846991432,865.039388395021
"PA",1,"t600","D","rep1",539.921,13.1096221172938,9437.54704425517
"PA",1,"t600","D","rep1",271.267,9.29230691999669,3360.92829502232
"PA",1,"t600","D","rep1",101.399,5.68122382494742,768.093886167791
"PA",1,"t600","D","rep1",196.525,7.90922564997797,2072.48076114923
"PA",1,"t600","D","rep1",271.267,9.29230691999669,3360.92829502232
"PA",1,"t600","D","rep1",376.847,10.9523570832357,5503.15054632816
"PA",1,"t600","D","rep1",335.033,10.3268734909368,4613.12454171872
"PA",1,"t600","D","rep1",241.475,8.76720478637467,2822.7477010531
"PA",1,"t600","D","rep1",597.415,13.7899637655249,10984.4416039747
"PA",1,"t600","D","rep1",337.647,10.3670814668497,4667.21860804986
"PA",1,"t600","D","rep1",131.714,6.47501879138677,1137.13416678496
"PA",1,"t600","D","rep1",48346.74,124.053396998056,7996769.77437573
"PA",1,"t600","D","rep1",20921.037,81.6049808915906,2276347.76615635
"PA",1,"t600","D","rep1",93.036,5.44190027205526,675.056844947911
"PA",1,"t600","D","rep1",364.303,10.7685303763519,5230.67722892817
"PA",1,"t600","D","rep1",579.122,13.5771962461522,10483.8040592855
"PA",1,"t600","D","rep1",381.551,11.020501593998,5606.51120492202
"PA",1,"t600","D","rep1",358.554,10.6832243695779,5107.35044081284
"PA",1,"t600","D","rep1",379.983,10.9978336722181,5571.98644302729
"PA",1,"t600","D","rep1",136.94,6.60222355074473,1205.47799071864
"PA",1,"t600","D","rep1",365.349,10.7839787929763,5253.22115738011
"PA",1,"t600","D","rep1",130.668,6.4492570275857,1123.61535637409
"PA",1,"t600","D","rep1",305.764,9.86548042616783,4022.01167603571
"PA",1,"t600","D","rep1",266.563,9.21138633381587,3273.88636706795
"PA",1,"t600","D","rep1",211.683,8.20858036672867,2316.82255702697
"PA",1,"t600","D","rep1",8300.049,51.400268992583,568833.001668826
"PA",1,"t600","D","rep1",5619.259,42.2926198375939,316870.912874637
"PA",1,"t600","D","rep1",21694.07,83.0989587934963,2403672.83865763
"PA",1,"t600","D","rep1",113.42,6.00855284498402,908.65341823745
"PA",1,"t600","D","rep1",395.141,11.2150473354574,5908.70002557327
"PA",1,"t600","D","rep1",182.936,7.63088050875637,1861.28367566647
"PA",1,"t600","D","rep1",207.501,8.12709171186241,2248.50620973755
"PA",1,"t600","D","rep1",224.749,8.45812204983593,2534.6059634381
"PA",1,"t600","D","rep1",335.556,10.3349306803814,4623.93066584807
"PA",1,"t600","D","rep1",532.081,13.0140939965315,9232.73619702465
"PA",1,"t600","D","rep1",273.358,9.32805198674561,3399.86351332374
"PA",1,"t600","D","rep1",346.01,10.4946845459239,4841.68773298016
"PA",1,"t600","D","rep1",19719.934,79.2278356835012,2083156.92085532
"PA",1,"t600","D","rep1",386.778,11.0957316639505,5722.11320202594
"PA",1,"t600","D","rep1",282.766,9.48721314594785,3576.88174990279
"PA",1,"t600","D","rep1",836.277,16.3154906971296,18192.3594849646
"PA",1,"t600","D","rep1",666.931,14.570200091366,12956.4241561798
"PA",1,"t600","D","rep1",591.666,13.7234520846185,10826.2666681305
"PA",1,"t600","D","rep1",302.628,9.81475849096799,3960.29431013955
"PA",1,"t600","D","rep1",146.871,6.83743309244774,1338.96084762786
"PA",1,"t600","D","rep1",114.465,6.03616940799607,921.24017504836
"PA",1,"t600","D","rep1",238.339,8.71008954966357,2767.93871090302
"PA",1,"t600","D","rep1",138.508,6.63991458646453,1226.24171938937
"PA",1,"t600","D","rep1",632.434,14.1883753318962,11964.2812862032
"PA",1,"t600","D","rep1",302.105,9.80627391854593,3950.03250954976
"PA",1,"t600","D","rep1",505.948,12.6904787259944,8560.96310727922
"PA",1,"t600","D","rep1",224.227,8.44829396087357,2525.7808132864
"PA",1,"t600","D","rep1",303.15,9.82321953315796,3970.54533530245
"PA",1,"t600","D","rep1",133.282,6.51344595819663,1157.50013893382
"PA",1,"t600","D","rep1",434.341,11.7581900935031,6809.41872453629
"PA",1,"t600","D","rep1",172.482,7.40963735878839,1704.03876122472
"PA",1,"t600","D","rep1",213.251,8.23892599424097,2342.61227626384
"PA",1,"t600","D","rep1",260.814,9.11151330214357,3168.54697384703
"PA",1,"t600","D","rep1",233.112,8.61404981341969,2677.38450680785
"PA",1,"t600","D","rep1",454.726,12.0309509725878,7294.38161594792
"PA",1,"t600","D","rep1",862.411,16.5684624287726,19051.7656688803
"PA",1,"t600","D","rep1",12673.778,63.5152645645016,1073304.48360235
"PA",1,"t600","D","rep1",10171.219,56.8999082797188,771655.237590577
"PA",1,"t600","D","rep1",465.702,12.1752844162083,7560.07240426269
"PA",1,"t600","D","rep1",126.487,6.3452393629972,1070.1203884099
"PA",1,"t600","D","rep1",453.68,12.017105689968,7269.2273458996
"PA",1,"t600","D","rep1",20841.068,81.4488672912561,2263308.50898672
"PA",1,"t600","D","rep1",135.895,6.57698426202665,1191.70570171748
"PA",1,"t600","D","rep1",163.597,7.21626928890612,1574.0800091429
"PA",1,"t600","D","rep1",153.666,6.99381204854108,1432.94816300148
"PA",1,"t600","D","rep1",203.32,8.04479745294363,2180.89095751
"PA",1,"t600","D","rep1",303.15,9.82321953315796,3970.54533530245
"PA",1,"t600","D","rep1",137.986,6.62739073504472,1219.31618395451
"PA",1,"t600","D","rep1",787.668,15.8342196344062,16629.4774813246
"PA",1,"t600","D","rep1",234.68,8.64297194775108,2704.4435422643
"PA",1,"t600","D","rep1",151.053,6.93409426224652,1396.5543207935
"PA",1,"t600","D","rep1",156.802,7.06481611745067,1477.036395798
"PA",1,"t600","D","rep1",91.99,5.41122226766254,663.704448536369
"PA",1,"t600","D","rep1",120.215,6.1859213515518,991.520713702399
"PA",1,"t600","D","rep1",203.843,8.05513762324161,2189.31122471258
"PA",1,"t600","D","rep1",515.356,12.807923707773,8800.85377379075
"PA",1,"t600","D","rep1",185.549,7.68518581893217,1901.30472468939
"PA",1,"t600","D","rep1",111.852,5.9668750103743,889.875871547182
"PA",1,"t600","D","rep1",271.267,9.29230691999669,3360.92829502232
"PA",1,"t600","D","rep1",142.69,6.73940929604109,1282.19508326947
"PA",1,"t600","D","rep1",298.446,9.7467077668312,3878.48792823961
"PA",1,"t600","D","rep1",266.041,9.20236276345493,3264.27438926975
"PA",1,"t600","D","rep1",16018.363,71.405905241658,1525074.28067264
"PA",1,"t600","D","rep1",6210.925,44.46345499223,368212.245596821
"PA",1,"t600","D","rep1",245.656,8.8427786017951,2896.37549360343
"PA",1,"t600","D","rep1",111.852,5.9668750103743,889.875871547182
"PA",1,"t600","D","rep1",34952.719,105.478888914816,4915698.61956235
"PA",1,"t600","D","rep1",186.594,7.70679666934182,1917.38935695889
"PA",1,"t600","D","rep1",455.248,12.0378544211748,7306.945532708
"PA",1,"t600","D","rep1",572.85,13.5034743047997,10313.953674006
"PA",1,"t600","D","rep1",199.661,7.97208066851696,2122.28479780902
"PA",1,"t600","D","rep1",551.42,13.2484881190069,9740.64175811035
"PA",1,"t600","D","rep1",562.919,13.3859135967887,10046.9134613209
"PA",1,"t600","D","rep1",20281.808,80.348615396169,2172820.25404126
"PA",1,"t600","D","rep1",226.84,8.49737692361184,2570.05997513615
"PA",1,"t600","D","rep1",260.814,9.11151330214357,3168.54697384703
"PA",1,"t600","D","rep1",248.792,8.89904226326843,2952.01403035077
"PA",1,"t600","D","rep1",579.644,13.5833138691233,10497.9818458055
"PA",1,"t600","D","rep1",314.127,9.99948646767701,4188.14491417597
"PA",1,"t600","D","rep1",225.272,8.46795752707788,2543.45830405318
"PA",1,"t600","D","rep1",323.535,10.1481224384845,4377.69705751345
"PA",1,"t600","D","rep1",148.439,6.87383453359446,1360.4601657763
"PA",1,"t600","D","rep1",329.284,10.2378880909172,4494.89698950609
"PA",1,"t600","D","rep1",113.943,6.02239017014338,914.945604208864
"PA",1,"t600","D","rep1",172.482,7.40963735878839,1704.03876122472
"PA",1,"t600","D","rep1",268.654,9.24744419625337,3312.48383080034
"PA",1,"t600","D","rep1",302.105,9.80627391854593,3950.03250954976
"PA",1,"t600","D","rep1",338.17,10.3751074312882,4678.06677338499
"PA",1,"t600","D","rep1",29633.998,97.1225747730706,3837506.91544003
"PA",1,"t600","D","rep1",404.026,11.3404351801548,6109.10755212962
"PA",1,"t600","D","rep1",109.761,5.91083846991432,865.039388395021
"PA",1,"t600","D","rep1",135.895,6.57698426202665,1191.70570171748
"PA",1,"t600","D","rep1",10712.185,58.3934447359437,834028.510398273
"PA",1,"t600","D","rep1",30725.339,98.8947883361322,4051434.52928121
"PA",1,"t600","D","rep1",20347.142,80.4779252601943,2183327.69751275
"PA",1,"t600","D","rep1",303.15,9.82321953315796,3970.54533530245
"PA",1,"t600","D","rep1",247.224,8.870955038884,2924.15065137741
"PA",1,"t600","D","rep1",99.831,5.63712641756543,750.346623189298
"PA",1,"t600","D","rep1",156.279,7.05302422389975,1469.65276358244
"PA",1,"t600","D","rep1",389.391,11.1331489207229,5780.19732185226
"PA",1,"t600","D","rep1",220.045,8.36913967533773,2455.44978647959
"PA",1,"t600","D","rep1",21783.447,83.2699617825098,2418542.39890844
"PA",1,"t600","D","rep1",434.341,11.7581900935031,6809.41872453629
"PA",1,"t600","D","rep1",3609.581,33.8963909182257,163135.691502667
"PA",1,"t600","D","rep1",1697.12,23.2424197113862,52593.5671207837
"PA",1,"t600","D","rep1",246.702,8.86158482108666,2914.89426470896
"PA",1,"t600","D","rep1",98.785,5.60751657212583,738.5846994366
"PA",1,"t600","D","rep1",729.652,15.2399293001567,14826.4598582906
"PA",1,"t600","D","rep1",251.406,8.94567019545892,2998.66021487939
"PA",1,"t600","D","rep1",782.964,15.7868673816564,16480.7317768149
"PA",1,"t600","D","rep1",282.243,9.47843537753841,3566.96271501676
"PA",1,"t600","D","rep1",454.203,12.0240303240775,7281.80086038265
"PA",1,"t600","D","rep1",675.294,14.6612672126456,13200.8877081284
"PA",1,"t600","D","rep1",24707.803,88.6833578569369,2921561.24707693
"PA",1,"t600","D","rep1",354.372,10.6207396628823,5018.25700775326
"PA",1,"t600","D","rep1",346.532,10.5025978442974,4852.64831490678
"PA",1,"t600","D","rep1",493.926,12.5388009332318,8257.65305299661
"PA",1,"t600","D","rep1",188.162,7.73911007830451,1941.60857407191
"PA",1,"t600","D","rep1",241.475,8.76720478637467,2822.7477010531
"PA",1,"t600","D","rep1",255.064,9.01051567944823,3064.34422835038
"PA",1,"t600","D","rep1",769.897,15.6545784498734,16069.883979763
