"Condition","Line","EvoTime","Replicate","DNA_content"
"PM",NA,"t0","A",2.0000997748979
"PM",NA,"t0","A",2.04386603871693
"PM",NA,"t0","A",4.05330343796874
"PM",NA,"t0","A",4.0845813992824
"PM",NA,"t0","A",4.14386343288082
"PM",NA,"t0","A",2.01926786711545
"PM",NA,"t0","A",4.24759819090111
"PM",NA,"t0","A",2.1056738953027
"PM",NA,"t0","A",2.66411839648358
"PM",NA,"t0","A",3.46374819023643
"PM",NA,"t0","A",4.12091100657075
"PM",NA,"t0","A",1.89926047249726
"PM",NA,"t0","A",4.27781125820268
"PM",NA,"t0","A",4.19326219395386
"PM",NA,"t0","A",2.63411654782903
"PM",NA,"t0","A",2.37031325847144
"PM",NA,"t0","A",1.85553821256303
"PM",NA,"t0","A",2.08184139129668
"PM",NA,"t0","A",4.18002582540694
"PM",NA,"t0","A",1.64248900393021
"PM",NA,"t0","A",3.91291344391262
"PM",NA,"t0","A",4.21120697817405
"PM",NA,"t0","A",3.51671126597802
"PM",NA,"t0","A",2.25006824287534
"PM",NA,"t0","A",2.09025493406985
"PM",NA,"t0","A",4.34185451213613
"PM",NA,"t0","A",2.10638675823641
"PM",NA,"t0","A",3.68189304872873
"PM",NA,"t0","A",2.20344172654452
"PM",NA,"t0","A",2.15763368247091
"PM",NA,"t0","A",3.28929918934748
"PM",NA,"t0","A",2.13129295703147
"PM",NA,"t0","A",4.11541932174809
"PM",NA,"t0","A",1.62978948277782
"PM",NA,"t0","A",2.23045131103287
"PM",NA,"t0","A",3.32216129051383
"PM",NA,"t0","A",2.4935329366798
"PM",NA,"t0","A",5.84268621012807
"PM",NA,"t0","A",2.60682533847798
"PM",NA,"t0","A",3.97640224889763
"PM",NA,"t0","A",4.09163962240383
"PM",NA,"t0","A",1.77798576599692
"PM",NA,"t0","A",4.2006636473767
"PM",NA,"t0","A",2.68653397539913
"PM",NA,"t0","A",1.47514223004749
"PM",NA,"t0","A",2.11939430658238
"PM",NA,"t0","A",2.37338472963026
"PM",NA,"t0","A",4.32585469962397
"PM",NA,"t0","A",2.19055738907598
"PM",NA,"t0","A",4.11542812252505
"PM",NA,"t0","A",1.86866017100947
"PM",NA,"t0","A",2.00354967946598
"PM",NA,"t0","A",2.06278770917961
"PM",NA,"t0","A",1.99482810949923
"PM",NA,"t0","A",3.39627263328882
"PM",NA,"t0","A",1.86433898952241
"PM",NA,"t0","A",4.24736937070016
"PM",NA,"t0","A",2.16963794224352
"PM",NA,"t0","A",3.59601506715904
"PM",NA,"t0","A",1.96112113374478
"PM",NA,"t0","A",3.56710451484746
"PM",NA,"t0","A",1.94830720249192
"PM",NA,"t0","A",1.94624782068342
"PM",NA,"t0","A",2.02765500755774
"PM",NA,"t0","A",2.28923170034461
"PM",NA,"t0","A",2.47682906201088
"PM",NA,"t0","A",4.34583246332177
"PM",NA,"t0","A",1.95172190395216
"PM",NA,"t0","A",2.26775780456371
"PM",NA,"t0","A",4.09159561851903
"PM",NA,"t0","A",2.55411748526821
"PM",NA,"t0","A",3.5407901917389
"PM",NA,"t0","A",3.00880962687489
"PM",NA,"t0","A",4.09015229109769
"PM",NA,"t0","A",2.52772395516701
"PM",NA,"t0","A",3.80187404101604
"PM",NA,"t0","A",1.90559703190802
"PM",NA,"t0","A",1.84284749218759
"PM",NA,"t0","A",2.10951103405699
"PM",NA,"t0","A",4.43804700430222
"PM",NA,"t0","A",3.73781318552867
"PM",NA,"t0","A",4.23528590393493
"PM",NA,"t0","A",4.06321311282501
"PM",NA,"t0","A",3.86692058352287
"PM",NA,"t0","A",1.77344456508588
"PM",NA,"t0","A",3.94376016715526
"PM",NA,"t0","A",4.29125004461966
"PM",NA,"t0","A",2.12741181439238
"PM",NA,"t0","A",2.04001129840872
"PM",NA,"t0","A",2.74283254560833
"PM",NA,"t0","A",2.13412680721239
"PM",NA,"t0","A",2.70351947493075
"PM",NA,"t0","A",2.68229200090471
"PM",NA,"t0","A",2.25911544158959
"PM",NA,"t0","A",1.91888620511669
"PM",NA,"t0","A",3.68103057258671
"PM",NA,"t0","A",2.25597356421509
"PM",NA,"t0","A",1.92193127394464
"PM",NA,"t0","A",2.18627141069676
"PM",NA,"t0","A",2.21686291140758
"PM",NA,"t0","A",3.87089853470851
"PM",NA,"t0","A",3.01310440603107
"PM",NA,"t0","A",2.16538716697213
"PM",NA,"t0","A",2.17561366979894
"PM",NA,"t0","A",3.84364252846529
"PM",NA,"t0","A",1.82713810531509
"PM",NA,"t0","A",4.14767416930424
"PM",NA,"t0","A",2.69914548878193
"PM",NA,"t0","A",4.06810634481443
"PM",NA,"t0","A",1.97859947678612
"PM",NA,"t0","A",1.90777962459394
"PM",NA,"t0","A",4.0793801400994
"PM",NA,"t0","A",2.19122624812489
"PM",NA,"t0","A",3.95967197189783
"PM",NA,"t0","A",2.05942581238112
"PM",NA,"t0","A",4.25196337627296
"PM",NA,"t0","A",1.84696625580459
"PM",NA,"t0","A",1.8241458411489
"PM",NA,"t0","A",1.58779217512763
"PM",NA,"t0","A",2.02871110079287
"PM",NA,"t0","A",1.86234121315263
"PM",NA,"t0","A",4.30976687934221
"PM",NA,"t0","A",3.88617668351
"PM",NA,"t0","A",2.12643492814989
"PM",NA,"t0","A",2.01000064897721
"PM",NA,"t0","A",1.77467667386019
"PM",NA,"t0","A",2.12316983989796
"PM",NA,"t0","A",4.27565506784763
"PM",NA,"t0","A",2.07318142676864
"PM",NA,"t0","A",3.49905690739749
"PM",NA,"t0","A",4.17525580429495
"PM",NA,"t0","A",2.27123411146267
"PM",NA,"t0","A",1.98620334807903
"PM",NA,"t0","A",4.1972841490243
"PM",NA,"t0","A",3.91552727466955
"PM",NA,"t0","A",3.97006568948687
"PM",NA,"t0","A",4.27615671213431
"PM",NA,"t0","A",4.36136583465509
"PM",NA,"t0","A",2.66201501079028
"PM",NA,"t0","A",1.94615981291383
"PM",NA,"t0","A",3.23880913193149
"PM",NA,"t0","A",4.19782979719578
"PM",NA,"t0","A",3.977405537471
"PM",NA,"t0","A",4.58806504835191
"PM",NA,"t0","A",2.23373400083872
"PM",NA,"t0","A",2.18556734854
"PM",NA,"t0","A",2.24374048424155
"PM",NA,"t0","A",3.5146782865004
"PM",NA,"t0","A",4.4726780616374
"PM",NA,"t0","A",3.37897030578667
"PM",NA,"t0","A",4.74786075560349
"PM",NA,"t0","A",2.44108910677882
"PM",NA,"t0","A",2.22402674385252
"PM",NA,"t0","A",3.71172768262105
"PM",NA,"t0","A",4.22763802875722
"PM",NA,"t0","A",3.22606560689429
"PM",NA,"t0","A",2.12355707408417
"PM",NA,"t0","A",2.36098443489449
"PM",NA,"t0","A",4.44873114753092
"PM",NA,"t0","A",4.43850464470411
"PM",NA,"t0","A",2.03153615019683
"PM",NA,"t0","A",4.42917582112716
"PM",NA,"t0","A",4.47317090514713
"PM",NA,"t0","A",4.76953706925445
"PM",NA,"t0","A",2.1646567024845
"PM",NA,"t0","A",3.53182220001728
"PM",NA,"t0","A",2.25955548043756
"PM",NA,"t0","A",4.14146082077091
"PM",NA,"t0","A",4.13411217200982
"PM",NA,"t0","A",2.25934426179054
"PM",NA,"t0","A",4.8084893080767
"PM",NA,"t0","A",2.3089102376258
"PM",NA,"t0","A",2.17801628190885
"PM",NA,"t0","A",3.67799430453573
"PM",NA,"t0","A",2.4531197688823
"PM",NA,"t0","A",2.40888706388442
"PM",NA,"t0","A",2.38725475411825
"PM",NA,"t0","A",3.76989201754563
"PM",NA,"t0","A",4.94417968723651
"PM",NA,"t0","A",2.30170240129606
"PM",NA,"t0","A",3.06974620654168
"PM",NA,"t0","A",3.57629252599306
"PM",NA,"t0","A",4.98865881398925
"PM",NA,"t0","A",2.43857208456843
"PM",NA,"t0","A",4.46269798056546
"PM",NA,"t0","A",4.07636147360233
"PM",NA,"t0","A",4.63616129443496
"PM",NA,"t0","A",2.27682260483188
"PM",NA,"t0","A",4.09248449699193
"PM",NA,"t0","A",3.03594242224068
"PM",NA,"t0","A",2.50916311655967
"PM",NA,"t0","A",2.42391879093106
"PM",NA,"t0","A",4.50953571554331
"PM",NA,"t0","A",3.15533376247171
"PM",NA,"t0","A",2.14145785441956
"PM",NA,"t0","A",4.62721970504422
"PM",NA,"t0","A",3.91291344391262
"PM",NA,"t0","A",4.43744855146898
"PM",NA,"t0","A",2.08566092849705
"PM",NA,"t0","A",4.47299488960794
"PM",NA,"t0","A",2.09975097240903
"PM",NA,"t0","A",2.966530694362
"PM",NA,"t0","A",3.87726149645014
"PM",NA,"t0","A",2.27258943111441
"PM",NA,"t0","A",2.96902131424151
"PM",NA,"t0","A",4.38437986640388
"PM",NA,"t0","A",4.51462256462584
"PM",NA,"t0","A",2.32313229319217
"PM",NA,"t0","A",2.33080657070075
"PM",NA,"t0","A",2.16442788228356
"PM",NA,"t0","A",2.37711625906104
"PM",NA,"t0","A",4.38742493523183
"PM",NA,"t0","A",4.96428066181175
"PM",NA,"t0","A",2.27295906374671
"PM",NA,"t0","A",3.35633470744713
"PM",NA,"t0","A",2.15320689166034
"PM",NA,"t0","A",3.60330211048142
"PM",NA,"t0","A",2.18199423309449
"PM",NA,"t0","A",2.28649465871024
"PM",NA,"t0","A",2.1574840692626
"PM",NA,"t0","A",2.15795931121841
"PM",NA,"t0","A",4.70588985028417
"PM",NA,"t0","A",2.01800055523329
"PM",NA,"t0","A",2.49014463755044
"PM",NA,"t0","A",2.39851974862627
"PM",NA,"t0","A",2.05756884844269
"PM",NA,"t0","A",2.51687259717609
"PM",NA,"t0","A",4.26753195071412
"PM",NA,"t0","A",4.45700387787274
"PM",NA,"t0","A",2.56163334879153
"PM",NA,"t0","A",2.55078199080061
"PM",NA,"t0","A",4.6820485455012
"PM",NA,"t0","A",4.58539841293322
"PM",NA,"t0","A",3.67387554091873
"PM",NA,"t0","A",4.7150074552141
"PM",NA,"t0","A",2.22929840925119
"PM",NA,"t0","A",4.6152858514873
"PM",NA,"t0","A",3.88745279616911
"PM",NA,"t0","A",3.7408406528027
"PM",NA,"t0","A",2.42584616108516
"PM",NA,"t0","A",3.55752926951565
"PM",NA,"t0","A",2.25791853592312
"PM",NA,"t0","A",2.78137994869044
"PM",NA,"t0","A",4.43433307642536
"PM",NA,"t0","A",2.38915572194148
"PM",NA,"t0","A",4.68393191177051
"PM",NA,"t0","A",2.33203867947507
"PM",NA,"t0","A",4.5243826262738
"PM",NA,"t0","A",4.71190078094744
"PM",NA,"t0","A",2.20905662224461
"PM",NA,"t0","A",4.11268228011372
"PM",NA,"t0","A",2.32416198409642
"PM",NA,"t0","A",4.68402872031706
"PM",NA,"t0","A",2.30656043017764
"PM",NA,"t0","A",4.86022907582093
"PM",NA,"t0","A",4.48479673151048
"PM",NA,"t0","A",4.88048846438143
"PM",NA,"t0","A",3.14518646663754
"PM",NA,"t0","A",2.41836550066968
"PM",NA,"t0","A",3.75599559072676
"PM",NA,"t0","A",2.5778267783968
"PM",NA,"t0","A",2.32623896745883
"PM",NA,"t0","A",2.19934056448144
"PM",NA,"t0","A",2.28784997836199
"PM",NA,"t0","A",2.4835000509461
"PM",NA,"t0","A",4.585662436242
"PM",NA,"t0","A",2.28629224084018
"PM",NA,"t0","A",4.58783622815097
"PM",NA,"t0","A",4.88080529235197
"PM",NA,"t0","A",3.84308807951685
"PM",NA,"t0","A",3.629396414166
"PM",NA,"t0","A",2.47085333445546
"PM",NA,"t0","A",2.16837943113832
"PM",NA,"t0","A",4.8574832334096
"PM",NA,"t0","A",2.35837060413755
"PM",NA,"t0","A",2.41388590519736
"PM",NA,"t0","A",2.08717466213407
"PM",NA,"t0","A",2.26107801485154
"PM",NA,"t0","A",2.38784440617453
"PM",NA,"t0","A",3.02203719464485
"PM",NA,"t0","A",4.62759813845348
"PM",NA,"t0","A",1.82087195212001
"PM",NA,"t0","A",4.53065758024584
"PM",NA,"t0","A",2.16463030015362
"PM",NA,"t0","A",2.57991256253617
"PM",NA,"t0","A",4.58470315155343
"PM",NA,"t0","A",2.1572464482847
"PM",NA,"t0","A",3.38342349892812
"PM",NA,"t0","A",2.28278953161034
"PM",NA,"t0","A",4.98911645439114
"PM",NA,"t0","A",2.3208704935136
"PM",NA,"t0","A",2.40769015821795
"PM",NA,"t0","A",2.12011597029305
"PM",NA,"t0","A",2.39029102216924
"PM",NA,"t0","A",4.59842356283311
"PM",NA,"t0","A",4.64865839771729
"PM",NA,"t0","A",2.21887828933128
"PM",NA,"t0","A",4.6900660533112
"PM",NA,"t0","A",2.74156523372618
"PM",NA,"t0","A",4.08848894425237
"PM",NA,"t0","A",3.32943073228228
"PM",NA,"t0","A",3.4229741905836
"PM",NA,"t0","A",4.5963465794707
"PM",NA,"t0","A",3.03557278960838
"PM",NA,"t0","A",2.41646453284646
"PM",NA,"t0","A",2.2197407654733
"PM",NA,"t0","A",3.19029044855439
"PM",NA,"t0","A",3.50127470319125
"PM",NA,"t0","A",2.2083437593109
"PM",NA,"t0","A",4.28121715888596
"PM",NA,"t0","A",2.10587631317276
"PM",NA,"t0","A",2.23546775389972
"PM",NA,"t0","A",2.2355381601154
"PM",NA,"t0","A",3.01137065297007
"PM",NA,"t0","A",4.28310052515527
"PM",NA,"t0","A",2.34164032713776
"PM",NA,"t0","A",2.31202571266942
"PM",NA,"t0","A",4.27334046350731
"PM",NA,"t0","A",2.25807694990839
"PM",NA,"t0","A",3.01514618628565
"PM",NA,"t0","A",2.56424717954847
"PM",NA,"t0","A",2.342670018042
"PM",NA,"t0","A",2.13759431333439
"PM",NA,"t0","A",2.45780178222469
"PM",NA,"t0","A",4.55371561587943
"PM",NA,"t0","A",2.33700231768016
"PM",NA,"t0","A",4.28521271162552
"PM",NA,"t0","A",2.53973701571658
"PM",NA,"t0","A",2.55963557242175
"PM",NA,"t0","A",4.58348864433303
"PM",NA,"t0","A",2.18126376860686
"PM",NA,"t0","A",3.39900087414623
"PM",NA,"t0","A",2.38713154324082
"PM",NA,"t0","A",2.35780735441215
"PM",NA,"t0","A",2.31578364443108
"PM",NA,"t0","A",4.85835451032858
"PM",NA,"t0","A",4.48523677035845
"PM",NA,"t0","A",2.1540605670254
"PM",NA,"t0","A",3.39520773927673
"PM",NA,"t0","A",2.35618801145162
"PM",NA,"t0","A",2.25290209305627
"PM",NA,"t0","A",2.24015856801908
"PM",NA,"t0","A",4.31835643765457
"PM",NA,"t0","A",2.42624219604833
"PM",NA,"t0","A",2.85215579699782
"PM",NA,"t0","A",4.32000218294598
"PM",NA,"t0","A",4.78210457875246
"PM",NA,"t0","A",2.29032299668758
"PM",NA,"t0","A",4.44939120580287
"PM",NA,"t0","A",4.04903506114344
"PM",NA,"t0","A",3.6035221299054
"PM",NA,"t0","A",2.08265106277694
"PM",NA,"t0","A",2.30672764493987
"PM",NA,"t0","A",2.23541494923797
"PM",NA,"t0","A",4.12148305707311
"PM",NA,"t0","A",2.38507216143233
"PM",NA,"t0","A",4.49726743246193
"PM",NA,"t0","A",2.59523471522246
"PM",NA,"t0","A",2.17211976134606
"PM",NA,"t0","A",3.25606745554884
"PM",NA,"t0","A",4.21212225897782
"PM",NA,"t0","A",2.0907653791335
"PM",NA,"t0","A",2.73367973757057
"PM",NA,"t0","A",4.24497555936721
"PM",NA,"t0","A",2.30553954005035
"PM",NA,"t0","A",3.71037236296931
"PM",NA,"t0","A",2.06875463595807
"PM",NA,"t0","A",4.55459569357537
"PM",NA,"t0","A",1.95533902328247
"PM",NA,"t0","A",3.3617999899389
"PM",NA,"t0","A",2.53504620159722
"PM",NA,"t0","A",4.83325469444041
"PM",NA,"t0","A",3.29235305895239
"PM",NA,"t0","A",4.19820823060503
"PM",NA,"t0","A",2.56792590431749
"PM",NA,"t0","A",4.7955961698312
"PM",NA,"t0","A",2.21438109230503
"PM",NA,"t0","A",2.4197912265371
"PM",NA,"t0","A",5.27328474163275
"PM",NA,"t0","A",4.61317366501704
"PM",NA,"t0","A",2.40329857051521
"PM",NA,"t0","A",2.66946046809793
"PM",NA,"t0","A",2.23006407684666
"PM",NA,"t0","A",4.27177392520854
"PM",NA,"t0","A",2.81881845387567
"PM",NA,"t0","A",2.4090014739849
"PM",NA,"t0","A",4.48334460331218
"PM",NA,"t0","A",5.08829240994646
"PM",NA,"t0","A",3.62026120768215
"PM",NA,"t0","A",2.12195533267756
"PM",NA,"t0","A",4.90321207049057
"PM",NA,"t0","A",2.18898205000025
"PM",NA,"t0","A",3.07012463995093
"PM",NA,"t0","A",2.52054252116815
"PM",NA,"t0","A",4.75141626949508
"PM",NA,"t0","A",3.77865759139718
"PM",NA,"t0","A",3.22309094428202
"PM",NA,"t0","A",4.02676909543619
"PM",NA,"t0","A",2.19552102728107
"PM",NA,"t0","A",3.26341610430993
"PM",NA,"t0","A",2.84126923589906
"PM",NA,"t0","A",3.77482925341985
"PM",NA,"t0","A",4.90609872533325
"PM",NA,"t0","A",4.38304214830606
"PM",NA,"t0","A",2.1922207359213
"PM",NA,"t0","A",2.19882131864084
"PM",NA,"t0","A",4.12219592000682
"PM",NA,"t0","A",4.81938466995242
"PM",NA,"t0","A",2.53463256508013
"PM",NA,"t0","A",3.19707584759008
"PM",NA,"t0","A",4.08866495979156
"PM",NA,"t0","A",2.41944799623569
"PM",NA,"t0","A",2.17578088456117
"PM",NA,"t0","A",2.85149573872587
"PM",NA,"t0","A",4.68020918311669
"PM",NA,"t0","A",4.63111844923723
"PM",NA,"t0","A",4.31950933943625
"PM",NA,"t0","A",4.5529851513918
"PM",NA,"t0","A",2.26876989391404
"PM",NA,"t0","A",2.21127441803837
"PM",NA,"t0","A",1.89456085760095
"PM",NA,"t0","A",4.52128475278409
"PM",NA,"t0","A",2.30366497455801
"PM",NA,"t0","A",2.28507773361978
"PM",NA,"t0","A",2.39234160320078
"PM",NA,"t0","A",4.35453643173461
"PM",NA,"t0","A",4.60480412612867
"PM",NA,"t0","A",2.6245237009433
"PM",NA,"t0","A",4.75156588270339
"PM",NA,"t0","A",3.92263830245274
"PM",NA,"t0","A",3.0255575054286
"PM",NA,"t0","A",4.48266694348631
"PM",NA,"t0","A",3.08892309953618
"PM",NA,"t0","A",1.65894645684426
"PM",NA,"t0","A",4.52209442426436
"PM",NA,"t0","A",2.29783886021089
"PM",NA,"t0","A",4.17203471992782
"PM",NA,"t0","A",2.33782959071434
"PM",NA,"t0","A",2.24691756472388
"PM",NA,"t0","A",4.52185680328645
"PM",NA,"t0","A",4.81812615884722
"PM",NA,"t0","A",4.71664439972854
"PM",NA,"t0","A",2.27441999272197
"PM",NA,"t0","A",3.92927408828012
"PM",NA,"t0","A",3.69045620471022
"PM",NA,"t0","A",3.09635975606686
"PM",NA,"t0","A",1.99741553792529
"PM",NA,"t0","A",2.43128504124606
"PM",NA,"t0","A",2.9909088465395
"PM",NA,"t0","A",4.77076037725181
"PM",NA,"t0","A",1.95246116921675
"PM",NA,"t0","A",2.39220959154639
"PM",NA,"t0","A",2.33275154240878
"PM",NA,"t0","A",4.35965848392497
"PM",NA,"t0","A",2.23015208461625
"PM",NA,"t0","A",2.22205536981362
"PM",NA,"t0","A",4.21400562524713
"PM",NA,"t0","A",2.82576226689662
"PM",NA,"t0","A",3.05202144174548
"PM",NA,"t0","A",2.43279877488308
"PM",NA,"t0","A",2.27222859925908
"PM",NA,"t0","A",3.67047844101241
"PM",NA,"t0","A",4.64723267184987
"PM",NA,"t0","A",3.24833157260154
"PM",NA,"t0","A",3.63619061397864
"PM",NA,"t0","A",2.45109559018164
"PM",NA,"t0","A",4.23799654323842
"PM",NA,"t0","A",3.03408545830225
"PM",NA,"t0","A",4.69589216765831
"PM",NA,"t0","A",2.82612309875196
"PM",NA,"t0","A",3.45582749097299
"PM",NA,"t0","A",4.51153349191309
"PM",NA,"t0","A",4.62984233657812
"PM",NA,"t0","A",4.92155288967393
"PM",NA,"t0","A",2.32432039808168
"PM",NA,"t0","A",3.40201073986634
"PM",NA,"t0","A",4.89701632351116
"PM",NA,"t0","A",4.34011195829817
"PM",NA,"t0","A",2.14256675231644
"PM",NA,"t0","A",4.45599178852241
"PM",NA,"t0","A",4.2324960576388
"PM",NA,"t0","A",4.17425251572158
"PM",NA,"t0","A",3.39465329032829
"PM",NA,"t0","A",2.27657618307702
"PM",NA,"t0","A",3.61385424205572
"PM",NA,"t0","A",3.49475332746435
"PM",NA,"t0","A",3.70884102777837
"PM",NA,"t0","A",2.19012615100497
"PM",NA,"t0","A",3.7786751929511
"PM",NA,"t0","A",2.1813429755995
"PM",NA,"t0","A",4.77038194384256
"PM",NA,"t0","A",3.07430500900664
"PM",NA,"t0","A",4.17284439140808
"PM",NA,"t0","A",4.7075091932447
"PM",NA,"t0","A",2.47512171128076
"PM",NA,"t0","A",2.51681099173738
"PM",NA,"t0","A",2.31924234977612
"PM",NA,"t0","A",2.59003345603947
"PM",NA,"t0","A",4.23183599936685
"PM",NA,"t0","A",4.88368314641769
"PM",NA,"t0","A",3.19907362395986
"PM",NA,"t0","A",3.2113507078182
"PM",NA,"t0","A",4.78104848551733
"PM",NA,"t0","A",2.31387387583089
"PM",NA,"t0","A",4.72871026493986
"PM",NA,"t0","A",4.56768244891398
"PM",NA,"t0","A",4.93207861891735
"PM",NA,"t0","A",2.18686106275303
"PM",NA,"t0","A",4.45984652883062
"PM",NA,"t0","A",2.78953826893179
"PM",NA,"t0","A",2.49152635953306
"PM",NA,"t0","A",3.87816797647696
"PM",NA,"t0","A",2.37466964306633
"PM",NA,"t0","A",4.05820547073512
"PM",NA,"t0","A",4.55932171080256
"PM",NA,"t0","A",2.28342318755142
"PM",NA,"t0","A",2.01361776830752
"PM",NA,"t0","A",2.22560208292825
"PM",NA,"t0","A",2.20817654454867
"PM",NA,"t0","A",2.37282147990486
"PM",NA,"t0","A",4.70034536079976
"PM",NA,"t0","A",4.54709743160597
"PM",NA,"t0","A",2.401177583268
"PM",NA,"t0","A",4.60635306287352
"PM",NA,"t0","A",2.09562340801508
"PM",NA,"t0","A",4.57704647559876
"PM",NA,"t0","A",2.33697591534928
"PM",NA,"t0","A",2.24146988378602
"PM",NA,"t0","A",3.14318869026776
"PM",NA,"t0","A",2.15210679454042
"PM",NA,"t0","A",3.88646710914966
"PM",NA,"t0","A",4.81624279257792
"PM",NA,"t0","A",2.20555391301477
"PM",NA,"t0","A",3.41017786088465
"PM",NA,"t0","A",2.39808851055526
"PM",NA,"t0","A",3.80785856934843
"PM",NA,"t0","A",4.04268970095572
"PM",NA,"t0","A",4.53585883942884
"PM",NA,"t0","A",1.99555857398686
"PM",NA,"t0","A",4.42724845097305
"PM",NA,"t0","A",2.22715982045006
"PM",NA,"t0","A",4.03101106993062
"PM",NA,"t0","A",4.44309865027691
"PM",NA,"t0","A",2.45076116065718
"PM",NA,"t0","A",2.28805239623205
"PM",NA,"t0","A",4.8290303214999
"PM",NA,"t0","A",4.39751942640425
"PM",NA,"t0","A",2.00419213618402
"PM",NA,"t0","A",2.36786664247673
"PM",NA,"t0","A",2.16646086176118
"PM",NA,"t0","A",4.71133753122203
"PM",NA,"t0","A",4.89477212538652
"PM",NA,"t0","A",2.23324995810596
"PM",NA,"t0","A",2.42970090139337
"PM",NA,"t0","A",4.42472262798571
"PM",NA,"t0","A",4.00606086725076
"PM",NA,"t0","A",4.58961398509677
"PM",NA,"t0","A",2.3357790096828
"PM",NA,"t0","A",4.60364242357003
"PM",NA,"t0","A",3.38539487296702
"PM",NA,"t0","A",4.71697002847604
"PM",NA,"t0","A",3.74231038255492
"PM",NA,"t0","A",3.82724668098995
"PM",NA,"t0","A",2.89577244760854
"PM",NA,"t0","A",2.09754197739223
"PM",NA,"t0","A",2.36336944545048
"PM",NA,"t0","A",4.17329323103301
"PM",NA,"t0","A",2.04569660032448
"PM",NA,"t0","A",2.45900748866813
"PM",NA,"t0","A",2.41884074262549
"PM",NA,"t0","A",2.95297749784455
"PM",NA,"t0","A",4.37526226147396
"PM",NA,"t0","A",4.07685431711206
"PM",NA,"t0","A",3.17435224148094
"PM",NA,"t0","A",2.30215124092099
"PM",NA,"t0","A",3.03209648270943
"PM",NA,"t0","A",2.34750164459271
"PM",NA,"t0","A",3.71252855332436
"PM",NA,"t0","A",4.57255807934948
"PM",NA,"t0","A",3.84272724766151
"PM",NA,"t0","A",2.40909828253145
"PM",NA,"t0","A",2.18704587906918
"PM",NA,"t0","A",3.90177166028203
"PM",NA,"t0","A",2.04320598044498
"PM",NA,"t0","A",2.20068708335623
"PM",NA,"t0","A",2.31419070380143
"PM",NA,"t0","A",4.41696914348449
"PM",NA,"t0","A",2.33180105849716
"PM",NA,"t0","A",4.45927447832826
"PM",NA,"t0","A",2.14940495601389
"PM",NA,"t0","A",3.97678948308384
"PM",NA,"t0","A",4.42332330444917
"PM",NA,"t0","A",2.46405033386586
"PM",NA,"t0","A",2.4287416167048
"PM",NA,"t0","A",2.1812989717147
"PM",NA,"t0","A",3.03542317640007
"PM",NA,"t0","A",2.43327401683888
"PM",NA,"t0","A",2.4200728513998
"PM",NA,"t0","A",2.2631021935522
"PM",NA,"t0","A",3.65989990710723
"PM",NA,"t0","A",2.46677857472327
"PM",NA,"t0","A",2.32667020552984
"PM",NA,"t0","A",2.16397024188167
"PM",NA,"t0","A",3.09193296525629
"PM",NA,"t0","A",4.04598119153853
"PM",NA,"t0","A",4.60974136200288
"PM",NA,"t0","A",2.26697453541433
"PM",NA,"t0","A",2.38597864145914
"PM",NA,"t0","A",3.12594796820432
"PM",NA,"t0","A",1.93459559198919
"PM",NA,"t0","A",4.32369850926892
"PM",NA,"t0","A",2.43382846578732
"PM",NA,"t0","A",4.82154086030747
"PM",NA,"t0","A",3.20717033876249
"PM",NA,"t0","A",2.85197098068167
"PM",NA,"t0","A",4.27863853123686
"PM",NA,"t0","A",4.26351879642064
"PM",NA,"t0","A",2.08482485468591
"PM",NA,"t0","A",3.17102554779029
"PM",NA,"t0","A",3.05036689567711
"PM",NA,"t0","A",2.38244072912147
"PM",NA,"t0","A",2.51453159050489
"PM",NA,"t0","A",2.30209843625923
"PM",NA,"t0","A",4.17655831928494
"PM",NA,"t0","A",2.11086635370874
"PM",NA,"t0","A",2.2913790899227
"PM",NA,"t0","A",2.34410454468638
"PM",NA,"t0","A",2.68119190378479
"PM",NA,"t0","A",2.01250006963368
"PM",NA,"t0","A",2.28415365203905
"PM",NA,"t0","A",4.60157424098457
"PM",NA,"t0","A",3.77746948650767
"PM",NA,"t0","A",4.31686910634843
"PM",NA,"t0","A",4.72615803962164
"PM",NA,"t0","A",3.74475699854963
"PM",NA,"t0","A",2.20445381589485
"PM",NA,"t0","A",4.5946568302945
"PM",NA,"t0","A",4.97862592825555
"PM",NA,"t0","A",2.19480816434736
"PM",NA,"t0","A",4.48180446734429
"PM",NA,"t0","A",4.692275048328
"PM",NA,"t0","A",2.08610096734502
"PM",NA,"t0","A",2.2288847727341
"PM",NA,"t0","A",2.377776317333
"PM",NA,"t0","A",3.94396258502533
"PM",NA,"t0","A",3.86286342534459
"PM",NA,"t0","A",4.60439929038854
"PM",NA,"t0","A",3.13650009977862
"PM",NA,"t0","A",2.93879944616298
"PM",NA,"t0","A",2.06631682074032
"PM",NA,"t0","A",2.2622133150793
"PM",NA,"t0","A",3.84978547078294
"PM",NA,"t0","A",2.10219758840374
"PM",NA,"t0","A",4.42391295650545
"PM",NA,"t0","A",2.15000340884713
"PM",NA,"t0","A",1.64517324090282
"PM",NA,"t0","A",2.29733721592421
"PM",NA,"t0","A",2.46368950201052
"PM",NA,"t0","A",4.52729568344735
"PM",NA,"t0","A",2.42135776483587
"PM",NA,"t0","A",3.68458608647831
"PM",NA,"t0","A",4.31687790712539
"PM",NA,"t0","A",2.50762298059178
"PM",NA,"t0","A",4.20219498256763
"PM",NA,"t0","A",4.8367662044472
