"Time","Condition","Ploidy","Replicate","Area","Radius","Volume"
"4h","PM","2N","Rep1",1052.664,18.3050090966865,25692.0321276725
"4h","PM","2N","Rep1",1119.566,18.8777362529314,28179.8288876659
"4h","PM","2N","Rep1",381.551,11.020501593998,5606.51120492202
"4h","PM","2N","Rep1",763.103,15.5853530302175,15857.6395378907
"4h","PM","2N","Rep1",1469.234,21.6257186543559,42364.3214952185
"4h","PM","2N","Rep1",2833.411,30.0316954719826,113456.181731954
"4h","PM","2N","Rep1",908.929,17.0094411001404,20613.8323862794
"4h","PM","2N","Rep1",2809.368,29.904006559797,112015.145467845
"4h","PM","2N","Rep1",1131.065,18.9744346797597,28615.0919480833
"4h","PM","2N","Rep1",1511.571,21.9350858892487,44208.5862835968
"4h","PM","2N","Rep1",380.506,11.0053996543628,5583.49413451064
"4h","PM","2N","Rep1",1585.268,22.4634475682342,47480.7794661326
"4h","PM","2N","Rep1",2835.502,30.0427748201445,113581.797450759
"4h","PM","2N","Rep1",2828.184,30.0039818548608,113142.375224277
"4h","PM","2N","Rep1",874.432,16.6835353086648,19451.4895293685
"4h","PM","2N","Rep1",843.072,16.3816407104032,18414.5367960014
"4h","PM","2N","Rep1",348.1,10.5263322853014,4885.6216913512
"4h","PM","2N","Rep1",1280.549,20.189388461337,34471.3349397022
"4h","PM","2N","Rep1",651.773,14.4036727763327,12517.2333552649
"4h","PM","2N","Rep1",1367.313,20.8621486287395,38033.4493706769
"4h","PM","2N","Rep1",2813.027,29.9234741332274,112234.054227427
"4h","PM","2N","Rep1",1023.917,18.0533349753348,24646.8221172532
"4h","PM","2N","Rep1",3240.573,32.1170736960929,138770.295811425
"4h","PM","2N","Rep1",895.862,16.8867324031733,20170.9091522288
"4h","PM","2N","Rep1",3144.401,31.6369076305855,132638.831987361
"4h","PM","2N","Rep1",2188.955,26.3963258221943,77040.4925201616
"4h","PM","2N","Rep1",2106.895,25.8968242773356,72749.1861143959
"4h","PM","2N","Rep1",1367.313,20.8621486287395,38033.4493706769
"4h","PM","2N","Rep1",3543.724,33.5857467254603,158691.488971913
"4h","PM","2N","Rep1",1242.917,19.8905195710393,32963.0198849033
"4h","PM","2N","Rep1",2770.168,29.6946436380365,109678.86876999
"4h","PM","2N","Rep1",1502.685,21.870516484987,43819.3294189903
"4h","PM","2N","Rep1",2525.556,28.353296861402,95477.1186774601
"4h","PM","2N","Rep1",1364.7,20.8422048179894,37924.4758868134
"4h","PM","2N","Rep1",2050.447,25.5475547009082,69845.2091917507
"4h","PM","2N","Rep1",2103.237,25.8743334230572,72559.8072076142
"4h","PM","2N","Rep1",1204.239,19.5785898120391,31436.4018888802
"4h","PM","2N","Rep1",875.477,16.6935012572715,19486.3685336164
"4h","PM","2N","Rep1",1091.341,18.6382571475367,27120.9255915332
"4h","PM","2N","Rep1",2673.473,29.1717823649059,103986.63001927
"4h","PM","2N","Rep1",773.556,15.6917342036114,16184.5801914784
"4h","PM","2N","Rep1",2774.349,29.7170441737417,109927.269048501
"4h","PM","2N","Rep1",2862.158,30.183657618321,115187.196162051
"4h","PM","2N","Rep1",2257.425,26.8059824445672,80683.3265599027
"4h","PM","2N","Rep1",796.554,15.9232852476882,16911.6754095827
"4h","PM","2N","Rep1",1005.1,17.8866784676006,23970.5340370472
"4h","PM","2N","Rep1",2225.542,26.6160106086026,78980.0659758542
"4h","PM","2N","Rep1",580.167,13.5894404497607,10512.1931965551
"4h","PM","2N","Rep1",372.143,10.8837859209971,5400.43299199682
"4h","PM","2N","Rep1",351.236,10.5736413398436,4951.79131952175
"4h","PM","2N","Rep1",1940.685,24.8543602104055,64312.6453932411
"4h","PM","2N","Rep1",323.535,10.1481224384845,4377.69705751345
"4h","PM","2N","Rep1",610.482,13.9399589646904,11346.7920382428
"4h","PM","2N","Rep1",514.833,12.8014231097038,8787.46008511754
"4h","PM","2N","Rep1",2367.709,27.4529630879134,86667.5037065605
"4h","PM","2N","Rep1",511.697,12.7623749290869,8707.29195211867
"4h","PM","2N","Rep1",2771.736,29.703046488391,109772.004348729
"4h","PM","2N","Rep1",1307.205,20.398438047284,35553.2536101331
"4h","PM","2N","Rep1",2808.845,29.9012229224477,111983.867332803
"4h","PM","2N","Rep1",1001.442,17.8541000624413,23839.7942329752
"4h","PM","2N","Rep1",2425.726,27.7872734713765,89872.4156381708
"4h","PM","2N","Rep1",1666.805,23.0338991454025,51190.6910200701
"4h","PM","2N","Rep1",594.802,13.759773142094,10912.4541126184
"4h","PM","2N","Rep1",601.074,13.8321291393638,11085.5109204186
"4h","PM","2N","Rep1",504.902,12.6773537520244,8534.42835213953
"4h","PM","2N","Rep1",747.945,15.4297857347967,15387.5081218833
"4h","PM","2N","Rep1",483.473,12.4054115450853,7996.9087145827
"4h","PM","2N","Rep1",326.148,10.189020206039,4430.83808287894
"4h","PM","2N","Rep1",3636.237,34.0213195747503,164946.108035375
"4h","PM","2N","Rep1",2334.781,27.2613989805013,84865.8618307917
"4h","PM","2N","Rep1",1933.891,24.8108166754312,63975.2200950219
"4h","PM","2N","Rep1",1215.215,19.6676116582272,31867.1689350035
"4h","PM","2N","Rep1",413.434,11.471709963406,6323.72658268108
"4h","PM","2N","Rep1",2210.385,26.525221917495,78174.603530803
"4h","PM","2N","Rep1",248.27,8.889701650947,2942.72830517415
"4h","PM","2N","Rep1",2787.938,29.7897335917504,110735.907053757
"4h","PM","2N","Rep1",904.224,16.9653599585936,20453.9808575991
"4h","PM","2N","Rep1",1011.895,17.9470382592768,24214.0243724946
"4h","PM","2N","Rep1",318.308,10.0658125976689,4272.03823511839
"4h","PM","2N","Rep1",845.162,16.4019334234372,18483.054474692
"4h","PM","2N","Rep1",1006.668,17.9006250311229,24026.6485317739
"4h","PM","2N","Rep1",2807.8,29.8956601938617,111921.379589767
"4h","PM","2N","Rep1",872.864,16.6685704394207,19399.193424046
"4h","PM","2N","Rep1",1513.661,21.9502451155071,44300.3066290448
"4h","PM","2N","Rep1",651.773,14.4036727763327,12517.2333552649
"4h","PM","2N","Rep1",598.983,13.808048759909,11027.7152938088
"4h","PM","2N","Rep1",232.59,8.60439982959229,2668.39647515316
"4h","PM","2N","Rep1",108.193,5.86846670910578,846.569358211043
"4h","PM","2N","Rep1",2572.597,28.6161328321414,98157.0366340913
"4h","PM","2N","Rep1",2780.098,29.747818036955,110269.13257187
"4h","PM","2N","Rep1",1983.022,25.124002609456,66428.5998701449
"4h","PM","2N","Rep1",441.659,11.8568303530938,6982.23444922275
"4h","PM","2N","Rep1",1362.609,20.8262314330512,37837.3471823446
"4h","PM","2N","Rep1",1851.308,24.2752886444454,59921.3814263613
"4h","PM","2N","Rep1",2556.917,28.5287917594033,97261.003518771
"4h","PM","2N","Rep1",1988.249,25.1570926956005,66691.4191932466
"4h","PM","2N","Rep1",432.251,11.7298664362741,6760.32866259455
"4h","PM","2N","Rep1",1593.63,22.5226149440751,47856.9531377685
"4h","PM","2N","Rep1",1692.938,23.2137653579986,52399.2873301858
"4h","PM","2N","Rep1",630.344,14.1649118209975,11905.0229025265
"4h","PM","2N","Rep1",1856.012,24.3061096943906,60149.9083548071
"4h","PM","2N","Rep1",565.532,13.4169455001238,10116.9493634347
"4h","PM","2N","Rep1",425.456,11.6373042813278,6601.54790708881
"4h","PM","2N","Rep1",1760.886,23.6750379565193,55585.390516138
"4h","PM","2N","Rep1",2477.993,28.0850435248769,92792.7216791204
"4h","PM","2N","Rep1",2927.492,30.5262124300405,119153.656905659
"4h","PM","2N","Rep1",1403.9,21.1394240511284,39570.1832338388
"4h","PM","2N","Rep1",1056.322,18.3367864031142,25826.0678492139
"4h","PM","2N","Rep1",336.601,10.351010868478,4645.54747912076
"4h","PM","2N","Rep1",1497.981,21.836257958164,43613.7327099046
"4h","PM","2N","Rep1",951.788,17.4058475792217,22088.9024743097
"4h","PM","2N","Rep1",2234.428,26.6690930173089,79453.557563306
"4h","PM","2N","Rep1",653.341,14.4209881543951,12562.4304290409
"4h","PM","2N","Rep1",2506.218,28.2445386992206,94382.6283862442
"4h","PM","2N","Rep1",2122.576,25.993016850232,73562.8716451974
"4h","PM","2N","Rep1",1424.807,21.296247416009,40457.389856082
"4h","PM","2N","Rep1",3762.724,34.6079795449116,173627.03363353
"4h","PM","2N","Rep1",605.778,13.8861487185124,11215.8978645374
"4h","PM","2N","Rep1",915.723,17.0728932494138,20845.3880333773
"4h","PM","2N","Rep1",3493.024,33.3446258320175,155298.104403009
"4h","PM","2N","Rep1",2152.891,26.1779771788446,75144.4419553865
"4h","PM","2N","Rep1",2817.208,29.9457034954276,112484.367270595
"4h","PM","2N","Rep1",1127.929,18.9481120857303,28496.1668223275
"4h","PM","2N","Rep1",2496.287,28.1885230342435,93822.1914661101
"4h","PM","2N","Rep1",1101.795,18.7273127022504,27511.545998368
"4h","PM","2N","Rep1",2026.404,25.3973310921124,68620.3377525078
"4h","PM","2N","Rep1",1950.093,24.9145315203358,64780.8713547816
"4h","PM","2N","Rep1",362.212,10.737581687438,5185.70791756038
"4h","PM","2N","Rep1",1874.828,24.4290050410201,61066.9102173941
"4h","PM","2N","Rep1",2525.034,28.3503665787623,95447.519365118
"4h","PM","2N","Rep1",1852.354,24.2821455170685,59972.1725028319
"4h","PM","2N","Rep1",1779.179,23.7976945309959,56453.8111439503
"4h","PM","2N","Rep1",287.993,9.57449837076222,3676.5180123879
"4h","PM","2N","Rep1",3197.191,31.9013714958752,135993.037112358
"4h","PM","2N","Rep1",599.506,13.8140756703624,11042.1616651151
"4h","PM","2N","Rep1",704.563,14.9756258079357,14068.3624614888
"4h","PM","2N","Rep1",330.329,10.2541204592693,4516.31114291996
"4h","PM","2N","Rep1",3943.569,35.4298885060047,186293.613314315
"4h","PM","2N","Rep1",1100.75,18.7184296140677,27472.4151969134
"4h","PM","2N","Rep1",722.857,15.168801185234,14619.8321578063
"4h","PM","2N","Rep1",2267.356,26.864880984254,81216.3321185791
"4h","PM","2N","Rep1",1421.671,21.2727979871195,40323.8933161949
"4h","PM","2N","Rep1",2624.342,28.9024912996673,101133.362429802
"4h","PM","2N","Rep1",360.644,10.7143152181027,5152.07133002324
"4h","PM","2N","Rep1",650.728,14.3921213035676,12487.1417488373
"4h","PM","2N","Rep1",3046.662,31.141333215848,126502.822050749
"4h","PM","2N","Rep1",367.962,10.8224739472987,5309.67887812792
"4h","PM","2N","Rep1",898.998,16.9162629164794,20276.9153725188
"4h","PM","2N","Rep1",1196.399,19.5147541496274,31129.9097998135
"4h","PM","2N","Rep1",2864.771,30.1974325225279,115344.971953326
"4h","PM","2N","Rep1",1880.055,24.4630352382787,61322.4689532028
"4h","PM","2N","Rep1",557.692,13.3236210185374,9907.30247076018
"4h","PM","2N","Rep1",1802.7,23.9544824995974,57576.9941360324
"4h","PM","2N","Rep1",1093.432,18.6561039734912,27198.9081065899
"4h","PM","2N","Rep1",1090.296,18.6293315947364,27081.9809605529
"4h","PM","2N","Rep1",946.561,17.3579873307943,21907.191794432
"4h","PM","2N","Rep1",1274.8,20.1440175463361,34239.458090759
"4h","PM","2N","Rep1",1465.053,21.5949265727675,42183.6159469504
"4h","PM","2N","Rep1",2063.513,25.628823386351,70513.8803099191
"4h","PM","2N","Rep1",1234.031,19.8192902788488,32610.1581361307
"4h","PM","2N","Rep1",304.196,9.84015213996025,3991.11322715647
"4h","PM","2N","Rep1",847.253,16.4222107524802,18551.6897688948
"4h","PM","2N","Rep1",1068.867,18.4453499049384,26287.5010891223
"4h","PM","2N","Rep1",474.065,12.2841188611035,7764.62774385204
"4h","PM","2N","Rep1",667.976,14.5816104917634,12986.8877997948
"4h","PM","2N","Rep1",735.401,15.2998499538213,15002.0332745202
"4h","PM","2N","Rep1",1224.623,19.7435966264521,32237.9500419676
"4h","PM","2N","Rep1",1421.671,21.2727979871195,40323.8933161949
"4h","PM","2N","Rep1",1353.723,20.758213171041,37467.8274780548
"4h","PM","2N","Rep1",2819.299,29.956814647223,112609.623437468
"4h","PM","2N","Rep1",1362.609,20.8262314330512,37837.3471823446
"4h","PM","2N","Rep1",2193.659,26.4246730654524,77288.9625227831
"4h","PM","2N","Rep1",997.26,17.8167818950462,23690.6185502051
"4h","PM","2N","Rep1",1419.58,21.2571481678231,40234.9631947711
"4h","PM","2N","Rep1",637.139,14.2410548265658,12098.0419081911
"4h","PM","2N","Rep1",908.929,17.0094411001404,20613.8323862794
"4h","PM","2N","Rep1",1761.408,23.6785468304797,55610.109087442
"4h","PM","2N","Rep1",2861.635,30.1808997736905,115155.625498513
"4h","PM","2N","Rep1",2968.261,30.7380354133732,121651.348978846
"4h","PM","2N","Rep1",1478.12,21.6910167803629,42749.2342978533
"4h","PM","2N","Rep1",2750.306,29.5879973947308,108501.395683617
"4h","PM","2N","Rep1",630.344,14.1649118209975,11905.0229025265
"4h","PM","2N","Rep1",2701.175,29.3225289975558,105607.043019964
"4h","PM","2N","Rep1",2044.697,25.5117084757242,69551.6183802505
"4h","PM","2N","Rep1",2951.012,30.6485936683398,120592.490264526
"4h","PM","2N","Rep1",1411.217,21.1944408430756,39879.9402976568
"4h","PM","2N","Rep1",579.644,13.5833138691233,10497.9818458055
"4h","PM","2N","Rep1",3000.144,30.9026777994235,123616.644511832
"4h","PM","2N","Rep1",733.833,15.2835303090585,14954.0785297164
"4h","PM","2N","Rep1",1831.969,24.148164399851,58984.9181165743
"4h","PM","2N","Rep1",606.301,13.8921417464377,11230.4259106759
"4h","PM","2N","Rep1",1927.096,24.7671901600734,63638.3374516225
"4h","PM","2N","Rep1",395.664,11.222466877074,5920.43484593415
"4h","PM","2N","Rep1",1218.351,19.6929725572832,31990.6037441847
"4h","PM","2N","Rep1",992.556,17.7747120199186,23523.1960848564
"4h","PM","2N","Rep1",672.68,14.6328635009732,13124.3128264462
"4h","PM","2N","Rep1",2380.253,27.5255892129238,87357.1550677726
"4h","PM","2N","Rep1",559.26,13.3423381364417,9949.11470158185
"4h","PM","2N","Rep1",879.659,16.7333247195692,19626.1595859887
"4h","PM","2N","Rep1",2703.265,29.3338707721062,105729.63489701
"4h","PM","2N","Rep1",1453.031,21.5061417328055,41665.4541708802
"4h","PM","2N","Rep1",1798.518,23.9266809206689,57376.755088106
"4h","PM","2N","Rep1",402.981,11.3257598528412,6085.42137501041
"4h","PM","2N","Rep1",1600.425,22.5705804000627,48163.3615156937
"4h","PM","2N","Rep1",653.341,14.4209881543951,12562.4304290409
"4h","PM","2N","Rep1",2934.287,30.5616190834284,119568.748767275
"4h","PM","2N","Rep1",2298.194,27.0469567709247,82878.8716922647
"4h","PM","2N","Rep1",2934.287,30.5616190834284,119568.748767275
"4h","PM","2N","Rep1",1017.122,17.9933317663803,24401.8847905123
"4h","PM","2N","Rep1",566.055,13.423148014671,10130.9867325928
"4h","PM","2N","Rep1",505.948,12.6904787259944,8560.96310727922
"4h","PM","2N","Rep1",1661.578,22.9977543265748,50950.083517922
"4h","PM","2N","Rep1",976.876,17.6337542337324,22967.9884011088
"4h","PM","2N","Rep1",621.458,14.0647156120558,11654.1733797826
"4h","PM","2N","Rep1",346.01,10.4946845459239,4841.68773298016
"4h","PM","2N","Rep1",1477.597,21.6871789980973,42726.547501402
"4h","PM","2N","Rep1",2654.657,29.0689450707624,102890.771352953
"4h","PM","2N","Rep1",2675.041,29.18033578023,104078.126141177
"4h","PM","2N","Rep1",268.131,9.23843861766403,3302.81571332383
"4h","PM","2N","Rep1",3357.652,32.6921064779371,146358.288933145
"4h","PM","2N","Rep1",1012.94,17.9563029633332,24251.543364905
"4h","PM","2N","Rep1",390.437,11.148092080349,5803.50350343364
"4h","PM","2N","Rep1",466.747,12.1889369695075,7585.5330182756
"4h","PM","2N","Rep1",676.862,14.6782787200044,13246.8921213061
"4h","PM","2N","Rep1",1366.79,20.8581583400151,38011.6296500657
"4h","PM","2N","Rep1",669.544,14.5987148213478,13032.642555126
"4h","PM","2N","Rep1",447.931,11.9407229943664,7131.49332211941
"4h","PM","2N","Rep1",1886.85,24.50720320122,61655.2218136291
"4h","PM","2N","Rep1",1444.668,21.4441625309398,41306.2605269971
"4h","PM","2N","Rep1",681.566,14.7291953577492,13385.2250175996
"4h","PM","2N","Rep1",1828.311,24.1240433244216,58808.3383660222
"4h","PM","2N","Rep1",1471.847,21.6449405416128,42477.3877351349
"4h","PM","2N","Rep1",2727.308,29.4640305978008,107143.315148836
"4h","PM","2N","Rep1",3209.213,31.9612926016696,136760.794285443
"4h","PM","2N","Rep1",511.697,12.7623749290869,8707.29195211867
"4h","PM","2N","Rep1",2205.681,26.4969822445453,77925.1870588413
"4h","PM","2N","Rep1",3117.222,31.499882222472,130922.834481732
"4h","PM","2N","Rep1",1392.924,21.0566255583052,39107.0387989022
"4h","PM","2N","Rep1",2554.826,28.5171242112417,97141.7205068131
"4h","PM","2N","Rep1",1170.265,19.300438309916,30115.5032516718
"4h","PM","2N","Rep1",299.492,9.76377306336827,3898.89589639239
"4h","PM","2N","Rep1",1063.117,18.3956693618377,26075.6650999317
"4h","PM","2N","Rep1",1611.401,22.6478446856748,48659.6794324546
"4h","PM","2N","Rep1",387.823,11.1107108228707,5745.31893794425
"4h","PM","2N","Rep1",625.64,14.1119593675728,11772.008344971
"4h","PM","2N","Rep1",823.733,16.192663693038,17784.5752558097
"4h","PM","2N","Rep1",1673.599,23.080795203097,51503.9943614773
"4h","PM","2N","Rep1",373.189,10.8990709748603,5423.21786404953
"4h","PM","2N","Rep1",587.485,13.6748778233915,10711.7141307669
"4h","PM","2N","Rep1",2706.401,29.3508806388786,105913.670282589
"4h","PM","2N","Rep1",1192.74,19.4848898802856,30987.2100744157
"4h","PM","2N","Rep1",1792.769,23.8884092468257,57101.86607603
"4h","PM","2N","Rep1",1043.778,18.2275850397452,25367.4030101536
"4h","PM","2N","Rep1",573.372,13.5096253116425,10328.0545122495
"4h","PM","2N","Rep1",1211.556,19.63797984685,31723.3497484403
"4h","PM","2N","Rep1",906.315,16.9849646598591,20524.9709942669
"4h","PM","2N","Rep1",3086.907,31.346339751715,129017.64747193
"4h","PM","2N","Rep1",3257.822,32.2024370199997,139879.743703159
"4h","PM","2N","Rep1",3071.75,31.269288333524,128068.581918003
"4h","PM","2N","Rep1",1988.771,25.1603948827443,66717.6849218002
"4h","PM","2N","Rep1",2516.671,28.3033789426642,94973.7239826848
"4h","PM","2N","Rep1",2099.578,25.8518168455138,72370.5412118269
"4h","PM","2N","Rep1",298.446,9.7467077668312,3878.48792823961
"4h","PM","2N","Rep1",2896.654,30.3650062580896,117275.889116694
"4h","PM","2N","Rep1",953.878,17.4249475641455,22161.698843456
"4h","PM","2N","Rep1",583.303,13.6261187262061,10597.5412418029
"4h","PM","2N","Rep1",937.676,17.2763289166788,21599.4653243676
"4h","PM","2N","Rep1",3021.573,31.0128450440461,124943.433651031
"4h","PM","2N","Rep1",794.463,15.9023717447189,16845.1279512328
"4h","PM","2N","Rep1",2460.745,27.9871302722757,91825.5878424682
"4h","PM","2N","Rep1",1288.912,20.2552075284585,34809.5733945607
"4h","PM","2N","Rep1",1855.49,24.302691429452,60124.5345605786
"4h","PM","2N","Rep1",822.687,16.1823794707356,17750.7109595214
"4h","PM","2N","Rep1",1718.549,23.3886967698345,53592.8285934698
"4h","PM","2N","Rep1",562.396,13.3796938212434,10032.9150483893
"4h","PM","2N","Rep1",2145.573,26.1334478672259,74761.6268544366
"4h","PM","2N","Rep1",1360.518,20.810245787376,37750.2853041989
"4h","PM","2N","Rep1",1543.454,22.165212994012,45614.6488752796
"4h","PM","2N","Rep1",247.224,8.870955038884,2924.15065137741
"4h","PM","2N","Rep1",2388.093,27.5708833922003,87789.1115103064
"4h","PM","2N","Rep1",1009.282,17.9238511081561,24120.2937255227
"4h","PM","2N","Rep1",1301.456,20.3535331388241,35318.970432962
"4h","PM","2N","Rep1",615.709,13.999509338271,11492.83186021
"4h","PM","2N","Rep1",3147.015,31.6500550784463,132804.264110262
"4h","PM","2N","Rep1",352.804,10.5972166668983,4984.98723859783
"4h","PM","2N","Rep1",2409.523,27.6943133492641,88973.4466456784
"4h","PM","2N","Rep1",2461.79,27.9930722627652,91884.0871543369
"4h","PM","2N","Rep1",416.57,11.5151356608414,6395.81341631561
"4h","PM","2N","Rep1",332.943,10.2946125927929,4570.02560064299
"4h","PM","2N","Rep1",1296.229,20.3126193647725,35106.4083821062
"4h","PM","2N","Rep1",856.139,16.5081043020543,18844.3092120753
"4h","PM","2N","Rep1",538.353,13.0905722623842,9396.46513222842
"4h","PM","2N","Rep1",1298.32,20.3289963212683,35191.3900051054
"4h","PM","2N","Rep1",3063.91,31.2293586770106,127578.592458773
"4h","PM","2N","Rep1",1216.783,19.6802961929025,31928.8664566513
"4h","PM","2N","Rep1",2912.857,30.4498141232366,118261.272290091
"4h","PM","2N","Rep1",3228.552,32.0574487390754,137998.853655253
"4h","PM","2N","Rep1",2986.032,30.8299125211402,122745.473793767
"4h","PM","2N","Rep1",3183.079,31.8308893090346,135093.647081217
"4h","PM","2N","Rep1",1047.96,18.2640638502269,25520.0111366451
"4h","PM","2N","Rep1",1018.167,18.0025726463217,24439.5005114499
"4h","PM","2N","Rep1",926.699,17.1749076625358,21221.2930079524
"4h","PM","2N","Rep1",1629.695,22.7760406999174,49490.6661979358
"4h","PM","2N","Rep1",3119.836,31.5130868382025,131087.550385267
"4h","PM","2N","Rep1",1296.229,20.3126193647725,35106.4083821062
